plant,Eggplant
variant_title,3.15x Fusion Mutation Eggplant ALL Damage Numbers
multiplier,3.15

kg,lvl1,lvl2,lvl3,lvl4,lvl5,lvl6,lvl7,lvl8,lvl9,lvl10
1.0,1575,2362.5,3150,3937.5,4725,5512.5,6300,7087.5,7875,8662.5
1.1,1732.5,2598.75,3465,4331.25,5197.5,6063.75,6930,7796.25,8662.5,9528.75
1.2,1890,2835,3780,4725,5670,6615,7560,8505,9450,10395
1.3,2047.5,3071.25,4095,5118.75,6142.5,7166.25,8190,9213.75,10237.5,11261.25
1.4,2205,3307.5,4410,5512.5,6615,7717.5,8820,9922.5,11025,12127.5
1.5,2362.5,3543.75,4725,5906.25,7087.5,8268.75,9450,10631.25,11812.5,12993.75
1.6,2520,3780,5040,6300,7560,8820,10080,11340,12600,13860
1.7,2677.5,4016.25,5355,6693.75,8032.5,9371.25,10710,12048.75,13387.5,14726.25
1.8,2835,4252.5,5670,7087.5,8505,9922.5,11340,12757.5,14175,15592.5
1.9,2992.5,4488.75,5985,7481.25,8977.5,10473.75,11970,13466.25,14962.5,16458.75
2,3150,4725,6300,7875,9450,11025,12600,14175,15750,17325
2.1,3307.5,4961.25,6615,8268.75,9922.5,11576.25,13230,14883.75,16537.5,18191.25
2.2,3465,5197.5,6930,8662.5,10395,12127.5,13860,15592.5,17325,19057.5
2.3,3622.5,5433.75,7245,9056.25,10867.5,12678.75,14490,16301.25,18112.5,19923.75
2.4,3780,5670,7560,9450,11340,13230,15120,17010,18900,20790
2.5,3937.5,5906.25,7875,9843.75,11812.5,13781.25,15750,17718.75,19687.5,21656.25
2.6,4095,6142.5,8190,10237.5,12285,14332.5,16380,18427.5,20475,22522.5
2.7,4252.5,6378.75,8505,10631.25,12757.5,14883.75,17010,19136.25,21262.5,23388.75
2.8,4410,6615,8820,11025,13230,15435,17640,19845,22050,24255
2.9,4567.5,6851.25,9135,11418.75,13702.5,15986.25,18270,20553.75,22837.5,25121.25
3,4725,7087.5,9450,11812.5,14175,16537.5,18900,21262.5,23625,25987.5
3.1,4882.5,7323.75,9765,12206.25,14647.5,17088.75,19530,21971.25,24412.5,26853.75
3.2,5040,7560,10080,12600,15120,17640,20160,22680,25200,27720
3.3,5197.5,7796.25,10395,12993.75,15592.5,18191.25,20790,23388.75,25987.5,28586.25
3.4,5355,8032.5,10710,13387.5,16065,18742.5,21420,24097.5,26775,29452.5
3.5,5512.5,8268.75,11025,13781.25,16537.5,19293.75,22050,24806.25,27562.5,30318.75
3.6,5670,8505,11340,14175,17010,19845,22680,25515,28350,31185
3.7,5827.5,8741.25,11655,14568.75,17482.5,20396.25,23310,26223.75,29137.5,32051.25
3.8,5985,8977.5,11970,14962.5,17955,20947.5,23940,26932.5,29925,32917.5
3.9,6142.5,9213.75,12285,15356.25,18427.5,21498.75,24570,27641.25,30712.5,33783.75
4,6300,9450,12600,15750,18900,22050,25200,28350,31500,34650
4.1,6457.5,9686.25,12915,16143.75,19372.5,22601.25,25830,29058.75,32287.5,35516.25
4.2,6615,9922.5,13230,16537.5,19845,23152.5,26460,29767.5,33075,36382.5
4.3,6772.5,10158.75,13545,16931.25,20317.5,23703.75,27090,30476.25,33862.5,37248.75
4.4,6930,10395,13860,17325,20790,24255,27720,31185,34650,38115
4.5,7087.5,10631.25,14175,17718.75,21262.5,24806.25,28350,31893.75,35437.5,38981.25
4.6,7245,10867.5,14490,18112.5,21735,25357.5,28980,32602.5,36225,39847.5
4.7,7402.5,11103.75,14805,18506.25,22207.5,25908.75,29610,33311.25,37012.5,40713.75
4.8,7560,11340,15120,18900,22680,26460,30240,34020,37800,41580
