plant,Carnivorous Plant
variant_title,4.25x Fusion Mutation Carnivorous Plant ALL Damage Numbers
multiplier,4.25

kg,lvl1,lvl2,lvl3,lvl4,lvl5,lvl6,lvl7,lvl8,lvl9,lvl10
1.0,10625,15937.5,21250,26562.5,31875,37187.5,42500,47812.5,53125,58437.5
1.1,11687.5,17531.25,23375,29218.75,35062.5,40906.25,46750,52593.75,58437.5,64281.25
1.2,12750,19125,25500,31875,38250,44625,51000,57375,63750,70125
1.3,13812.5,20718.75,27625,34531.25,41437.5,48343.75,55250,62156.25,69062.5,75968.75
1.4,14875,22312.5,29750,37187.5,44625,52062.5,59500,66937.5,74375,81812.5
1.5,15937.5,23906.25,31875,39843.75,47812.5,55781.25,63750,71718.75,79687.5,87656.25
1.6,17000,25500,34000,42500,51000,59500,68000,76500,85000,93500
1.7,18062.5,27093.75,36125,45156.25,54187.5,63218.75,72250,81281.25,90312.5,99343.75
1.8,19125,28687.5,38250,47812.5,57375,66937.5,76500,86062.5,95625,105187.5
1.9,20187.5,30281.25,40375,50468.75,60562.5,70656.25,80750,90843.75,100937.5,111031.25
2,21250,31875,42500,53125,63750,74375,85000,95625,106250,116875
2.1,22312.5,33468.75,44625,55781.25,66937.5,78093.75,89250,100406.25,111562.5,122718.75
2.2,23375,35062.5,46750,58437.5,70125,81812.5,93500,105187.5,116875,128562.5
2.3,24437.5,36656.25,48875,61093.75,73312.5,85531.25,97750,109968.75,122187.5,134406.25
2.4,25500,38250,51000,63750,76500,89250,102000,114750,127500,140250
2.5,26562.5,39843.75,53125,66406.25,79687.5,92968.75,106250,119531.25,132812.5,146093.75
2.6,27625,41437.5,55250,69062.5,82875,96687.5,110500,124312.5,138125,151937.5
2.7,28687.5,43031.25,57375,71718.75,86062.5,100406.25,114750,129093.75,143437.5,157781.25
2.8,29750,44625,59500,74375,89250,104125,119000,133875,148750,163625
2.9,30812.5,46218.75,61625,77031.25,92437.5,107843.75,123250,138656.25,154062.5,169468.75
3,31875,47812.5,63750,79687.5,95625,111562.5,127500,143437.5,159375,175312.5
3.1,32937.5,49406.25,65875,82343.75,98812.5,115281.25,131750,148218.75,164687.5,181156.25
3.2,34000,51000,68000,85000,102000,119000,136000,153000,170000,187000
3.3,35062.5,52593.75,70125,87656.25,105187.5,122718.75,140250,157781.25,175312.5,192843.75
3.4,36125,54187.5,72250,90312.5,108375,126437.5,144500,162562.5,180625,198687.5
3.5,37187.5,55781.25,74375,92968.75,111562.5,130156.25,148750,167343.75,185937.5,204531.25
3.6,38250,57375,76500,95625,114750,133875,153000,172125,191250,210375
3.7,39312.5,58968.75,78625,98281.25,117937.5,137593.75,157250,176906.25,196562.5,216218.75
3.8,40375,60562.5,80750,100937.5,121125,141312.5,161500,181687.5,201875,222062.5
3.9,41437.5,62156.25,82875,103593.75,124312.5,145031.25,165750,186468.75,207187.5,227906.25
4,42500,63750,85000,106250,127500,148750,170000,191250,212500,233750
4.1,43562.5,65343.75,87125,108906.25,130687.5,152468.75,174250,196031.25,217812.5,239593.75
4.2,44625,66937.5,89250,111562.5,133875,156187.5,178500,200812.5,223125,245437.5
4.3,45687.5,68531.25,91375,114218.75,137062.5,159906.25,182750,205593.75,228437.5,251281.25
4.4,46750,70125,93500,116875,140250,163625,187000,210375,233750,257125
4.5,47812.5,71718.75,95625,119531.25,143437.5,167343.75,191250,215156.25,239062.5,262968.75
4.6,48875,73312.5,97750,122187.5,146625,171062.5,195500,219937.5,244375,268812.5
4.7,49937.5,74906.25,99875,124843.75,149812.5,174781.25,199750,224718.75,249687.5,274656.25
4.8,51000,76500,102000,127500,153000,178500,204000,229500,255000,280500
4.9,52062.5,78093.75,104125,130156.25,156187.5,182218.75,208250,234281.25,260312.5,286343.75
5,53125,79687.5,106250,132812.5,159375,185937.5,212500,239062.5,265625,292187.5
5.1,54187.5,81281.25,108375,135468.75,162562.5,189656.25,216750,243843.75,270937.5,298031.25
5.2,55250,82875,110500,138125,165750,193375,221000,248625,276250,303875
5.3,56312.5,84468.75,112625,140781.25,168937.5,197093.75,225250,253406.25,281562.5,309718.75
5.4,57375,86062.5,114750,143437.5,172125,200812.5,229500,258187.5,286875,315562.5
5.5,58437.5,87656.25,116875,146093.75,175312.5,204531.25,233750,262968.75,292187.5,321406.25
5.6,59500,89250,119000,148750,178500,208250,238000,267750,297500,327250
5.7,60562.5,90843.75,121125,151406.25,181687.5,211968.75,242250,272531.25,302812.5,333093.75
5.8,61625,92437.5,123250,154062.5,184875,215687.5,246500,277312.5,308125,338937.5
5.9,62687.5,94031.25,125375,156718.75,188062.5,219406.25,250750,282093.75,313437.5,344781.25
6,63750,95625,127500,159375,191250,223125,255000,286875,318750,350625
6.1,64812.5,97218.75,129625,162031.25,194437.5,226843.75,259250,291656.25,324062.5,356468.75
6.2,65875,98812.5,131750,164687.5,197625,230562.5,263500,296437.5,329375,362312.5
6.3,66937.5,100406.25,133875,167343.75,200812.5,234281.25,267750,301218.75,334687.5,368156.25
6.4,68000,102000,136000,170000,204000,238000,272000,306000,340000,374000
6.5,69062.5,103593.75,138125,172656.25,207187.5,241718.75,276250,310781.25,345312.5,379843.75
6.6,70125,105187.5,140250,175312.5,210375,245437.5,280500,315562.5,350625,385687.5
6.7,71187.5,106781.25,142375,177968.75,213562.5,249156.25,284750,320343.75,355937.5,391531.25
6.8,72250,108375,144500,180625,216750,252875,289000,325125,361250,397375
6.9,73312.5,109968.75,146625,183281.25,219937.5,256593.75,293250,329906.25,366562.5,403218.75
7,74375,111562.5,148750,185937.5,223125,260312.5,297500,334687.5,371875,409062.5
7.1,75437.5,113156.25,150875,188593.75,226312.5,264031.25,301750,339468.75,377187.5,414906.25
7.2,76500,114750,153000,191250,229500,267750,306000,344250,382500,420750
7.3,77562.5,116343.75,155125,193906.25,232687.5,271468.75,310250,349031.25,387812.5,426593.75
7.4,78625,117937.5,157250,196562.5,235875,275187.5,314500,353812.5,393125,432437.5
7.5,79687.5,119531.25,159375,199218.75,239062.5,278906.25,318750,358593.75,398437.5,438281.25
7.6,80750,121125,161500,201875,242250,282625,323000,363375,403750,444125
7.7,81812.5,122718.75,163625,204531.25,245437.5,286343.75,327250,368156.25,409062.5,449968.75
7.8,82875,124312.5,165750,207187.5,248625,290062.5,331500,372937.5,414375,455812.5
7.9,83937.5,125906.25,167875,209843.75,251812.5,293781.25,335750,377718.75,419687.5,461656.25
8,85000,127500,170000,212500,255000,297500,340000,382500,425000,467500
8.1,86062.5,129093.75,172125,215156.25,258187.5,301218.75,344250,387281.25,430312.5,473343.75
