plant,Tomatrio
variant_title,6.25x Fusion Mutation Tomatrio ALL Damage Numbers
multiplier,6.25

kg,lvl1,lvl2,lvl3,lvl4,lvl5,lvl6,lvl7,lvl8,lvl9,lvl10
1.0,28125,42187.5,56250,70312.5,84375,98437.5,112500,126562.5,140625,154687.5
1.1,30937.5,46406.25,61875,77343.75,92812.5,108281.25,123750,139218.75,154687.5,170156.25
1.2,33750,50625,67500,84375,101250,118125,135000,151875,168750,185625
1.3,36562.5,54843.75,73125,91406.25,109687.5,127968.75,146250,164531.25,182812.5,201093.75
1.4,39375,59062.5,78750,98437.5,118125,137812.5,157500,177187.5,196875,216562.5
1.5,42187.5,63281.25,84375,105468.75,126562.5,147656.25,168750,189843.75,210937.5,232031.25
1.6,45000,67500,90000,112500,135000,157500,180000,202500,225000,247500
1.7,47812.5,71718.75,95625,119531.25,143437.5,167343.75,191250,215156.25,239062.5,262968.75
1.8,50625,75937.5,101250,126562.5,151875,177187.5,202500,227812.5,253125,278437.5
1.9,53437.5,80156.25,106875,133593.75,160312.5,187031.25,213750,240468.75,267187.5,293906.25
2,56250,84375,112500,140625,168750,196875,225000,253125,281250,309375
2.1,59062.5,88593.75,118125,147656.25,177187.5,206718.75,236250,265781.25,295312.5,324843.75
2.2,61875,92812.5,123750,154687.5,185625,216562.5,247500,278437.5,309375,340312.5
2.3,64687.5,97031.25,129375,161718.75,194062.5,226406.25,258750,291093.75,323437.5,355781.25
2.4,67500,101250,135000,168750,202500,236250,270000,303750,337500,371250
2.5,70312.5,105468.75,140625,175781.25,210937.5,246093.75,281250,316406.25,351562.5,386718.75
2.6,73125,109687.5,146250,182812.5,219375,255937.5,292500,329062.5,365625,402187.5
2.7,75937.5,113906.25,151875,189843.75,227812.5,265781.25,303750,341718.75,379687.5,417656.25
2.8,78750,118125,157500,196875,236250,275625,315000,354375,393750,433125
2.9,81562.5,122343.75,163125,203906.25,244687.5,285468.75,326250,367031.25,407812.5,448593.75
3,84375,126562.5,168750,210937.5,253125,295312.5,337500,379687.5,421875,464062.5
