plant,Watermelon
variant_title,3.15x Fusion Mutation Watermelon ALL Damage Numbers
multiplier,3.15

kg,lvl1,lvl2,lvl3,lvl4,lvl5,lvl6,lvl7,lvl8,lvl9,lvl10
1.0,3150,4725,6300,7875,9450,11025,12600,14175,15750,17325
1.1,3465,5197.5,6930,8662.5,10395,12127.5,13860,15592.5,17325,19057.5
1.2,3780,5670,7560,9450,11340,13230,15120,17010,18900,20790
1.3,4095,6142.5,8190,10237.5,12285,14332.5,16380,18427.5,20475,22522.5
1.4,4410,6615,8820,11025,13230,15435,17640,19845,22050,24255
1.5,4725,7087.5,9450,11812.5,14175,16537.5,18900,21262.5,23625,25987.5
1.6,5040,7560,10080,12600,15120,17640,20160,22680,25200,27720
1.7,5355,8032.5,10710,13387.5,16065,18742.5,21420,24097.5,26775,29452.5
1.8,5670,8505,11340,14175,17010,19845,22680,25515,28350,31185
1.9,5985,8977.5,11970,14962.5,17955,20947.5,23940,26932.5,29925,32917.5
2,6300,9450,12600,15750,18900,22050,25200,28350,31500,34650
2.1,6615,9922.5,13230,16537.5,19845,23152.5,26460,29767.5,33075,36382.5
2.2,6930,10395,13860,17325,20790,24255,27720,31185,34650,38115
2.3,7245,10867.5,14490,18112.5,21735,25357.5,28980,32602.5,36225,39847.5
2.4,7560,11340,15120,18900,22680,26460,30240,34020,37800,41580
2.5,7875,11812.5,15750,19687.5,23625,27562.5,31500,35437.5,39375,43312.5
2.6,8190,12285,16380,20475,24570,28665,32760,36855,40950,45045
2.7,8505,12757.5,17010,21262.5,25515,29767.5,34020,38272.5,42525,46777.5
2.8,8820,13230,17640,22050,26460,30870,35280,39690,44100,48510
2.9,9135,13702.5,18270,22837.5,27405,31972.5,36540,41107.5,45675,50242.5
3,9450,14175,18900,23625,28350,33075,37800,42525,47250,51975
3.1,9765,14647.5,19530,24412.5,29295,34177.5,39060,43942.5,48825,53707.5
3.2,10080,15120,20160,25200,30240,35280,40320,45360,50400,55440
