plant,Dragonfruit
variant_title,5.25x Fusion Mutation Dragonfruit ALL Damage Numbers
multiplier,5.25

kg,lvl1,lvl2,lvl3,lvl4,lvl5,lvl6,lvl7,lvl8,lvl9,lvl10
1.0,1312.5,1968.75,2625,3281.25,3937.5,4593.75,5250,5906.25,6562.5,7218.75
1.1,1443.75,2165.625,2887.5,3609.375,4331.25,5053.125,5775,6496.875,7218.75,7940.625
1.2,1575,2362.5,3150,3937.5,4725,5512.5,6300,7087.5,7875,8662.5
1.3,1706.25,2559.375,3412.5,4265.625,5118.75,5971.875,6825,7678.125,8531.25,9384.375
1.4,1837.5,2756.25,3675,4593.75,5512.5,6431.25,7350,8268.75,9187.5,10106.25
1.5,1968.75,2953.125,3937.5,4921.875,5906.25,6890.625,7875,8859.375,9843.75,10828.125
1.6,2100,3150,4200,5250,6300,7350,8400,9450,10500,11550
1.7,2231.25,3346.875,4462.5,5578.125,6693.75,7809.375,8925,10040.625,11156.25,12271.875
1.8,2362.5,3543.75,4725,5906.25,7087.5,8268.75,9450,10631.25,11812.5,12993.75
1.9,2493.75,3740.625,4987.5,6234.375,7481.25,8728.125,9975,11221.875,12468.75,13715.625
2,2625,3937.5,5250,6562.5,7875,9187.5,10500,11812.5,13125,14437.5
2.1,2756.25,4134.375,5512.5,6890.625,8268.75,9646.875,11025,12403.125,13781.25,15159.375
2.2,2887.5,4331.25,5775,7218.75,8662.5,10106.25,11550,12993.75,14437.5,15881.25
2.3,3018.75,4528.125,6037.5,7546.875,9056.25,10565.625,12075,13584.375,15093.75,16603.125
2.4,3150,4725,6300,7875,9450,11025,12600,14175,15750,17325
2.5,3281.25,4921.875,6562.5,8203.125,9843.75,11484.375,13125,14765.625,16406.25,18046.875
2.6,3412.5,5118.75,6825,8531.25,10237.5,11943.75,13650,15356.25,17062.5,18768.75
2.7,3543.75,5315.625,7087.5,8859.375,10631.25,12403.125,14175,15946.875,17718.75,19490.625
2.8,3675,5512.5,7350,9187.5,11025,12862.5,14700,16537.5,18375,20212.5
2.9,3806.25,5709.375,7612.5,9515.625,11418.75,13321.875,15225,17128.125,19031.25,20934.375
3,3937.5,5906.25,7875,9843.75,11812.5,13781.25,15750,17718.75,19687.5,21656.25
3.1,4068.75,6103.125,8137.5,10171.875,12206.25,14240.625,16275,18309.375,20343.75,22378.125
3.2,4200,6300,8400,10500,12600,14700,16800,18900,21000,23100
3.3,4331.25,6496.875,8662.5,10828.125,12993.75,15159.375,17325,19490.625,21656.25,23821.875
3.4,4462.5,6693.75,8925,11156.25,13387.5,15618.75,17850,20081.25,22312.5,24543.75
3.5,4593.75,6890.625,9187.5,11484.375,13781.25,16078.125,18375,20671.875,22968.75,25265.625
3.6,4725,7087.5,9450,11812.5,14175,16537.5,18900,21262.5,23625,25987.5
3.7,4856.25,7284.375,9712.5,12140.625,14568.75,16996.875,19425,21853.125,24281.25,26709.375
3.8,4987.5,7481.25,9975,12468.75,14962.5,17456.25,19950,22443.75,24937.5,27431.25
3.9,5118.75,7678.125,10237.5,12796.875,15356.25,17915.625,20475,23034.375,25593.75,28153.125
4,5250,7875,10500,13125,15750,18375,21000,23625,26250,28875
4.1,5381.25,8071.875,10762.5,13453.125,16143.75,18834.375,21525,24215.625,26906.25,29596.875
4.2,5512.5,8268.75,11025,13781.25,16537.5,19293.75,22050,24806.25,27562.5,30318.75
4.3,5643.75,8465.625,11287.5,14109.375,16931.25,19753.125,22575,25396.875,28218.75,31040.625
4.4,5775,8662.5,11550,14437.5,17325,20212.5,23100,25987.5,28875,31762.5
4.5,5906.25,8859.375,11812.5,14765.625,17718.75,20671.875,23625,26578.125,29531.25,32484.375
4.6,6037.5,9056.25,12075,15093.75,18112.5,21131.25,24150,27168.75,30187.5,33206.25
4.7,6168.75,9253.125,12337.5,15421.875,18506.25,21590.625,24675,27759.375,30843.75,33928.125
4.8,6300,9450,12600,15750,18900,22050,25200,28350,31500,34650
4.9,6431.25,9646.875,12862.5,16078.125,19293.75,22509.375,25725,28940.625,32156.25,35371.875
5,6562.5,9843.75,13125,16406.25,19687.5,22968.75,26250,29531.25,32812.5,36093.75
5.1,6693.75,10040.625,13387.5,16734.375,20081.25,23428.125,26775,30121.875,33468.75,36815.625
5.2,6825,10237.5,13650,17062.5,20475,23887.5,27300,30712.5,34125,37537.5
5.3,6956.25,10434.375,13912.5,17390.625,20868.75,24346.875,27825,31303.125,34781.25,38259.375
5.4,7087.5,10631.25,14175,17718.75,21262.5,24806.25,28350,31893.75,35437.5,38981.25
5.5,7218.75,10828.125,14437.5,18046.875,21656.25,25265.625,28875,32484.375,36093.75,39703.125
5.6,7350,11025,14700,18375,22050,25725,29400,33075,36750,40425
5.7,7481.25,11221.875,14962.5,18703.125,22443.75,26184.375,29925,33665.625,37406.25,41146.875
5.8,7612.5,11418.75,15225,19031.25,22837.5,26643.75,30450,34256.25,38062.5,41868.75
5.9,7743.75,11615.625,15487.5,19359.375,23231.25,27103.125,30975,34846.875,38718.75,42590.625
6,7875,11812.5,15750,19687.5,23625,27562.5,31500,35437.5,39375,43312.5
6.1,8006.25,12009.375,16012.5,20015.625,24018.75,28021.875,32025,36028.125,40031.25,44034.375
6.2,8137.5,12206.25,16275,20343.75,24412.5,28481.25,32550,36618.75,40687.5,44756.25
6.3,8268.75,12403.125,16537.5,20671.875,24806.25,28940.625,33075,37209.375,41343.75,45478.125
6.4,8400,12600,16800,21000,25200,29400,33600,37800,42000,46200
6.5,8531.25,12796.875,17062.5,21328.125,25593.75,29859.375,34125,38390.625,42656.25,46921.875
6.6,8662.5,12993.75,17325,21656.25,25987.5,30318.75,34650,38981.25,43312.5,47643.75
6.7,8793.75,13190.625,17587.5,21984.375,26381.25,30778.125,35175,39571.875,43968.75,48365.625
6.8,8925,13387.5,17850,22312.5,26775,31237.5,35700,40162.5,44625,49087.5
6.9,9056.25,13584.375,18112.5,22640.625,27168.75,31696.875,36225,40753.125,45281.25,49809.375
7,9187.5,13781.25,18375,22968.75,27562.5,32156.25,36750,41343.75,45937.5,50531.25
7.1,9318.75,13978.125,18637.5,23296.875,27956.25,32615.625,37275,41934.375,46593.75,51253.125
7.2,9450,14175,18900,23625,28350,33075,37800,42525,47250,51975
7.3,9581.25,14371.875,19162.5,23953.125,28743.75,33534.375,38325,43115.625,47906.25,52696.875
7.4,9712.5,14568.75,19425,24281.25,29137.5,33993.75,38850,43706.25,48562.5,53418.75
7.5,9843.75,14765.625,19687.5,24609.375,29531.25,34453.125,39375,44296.875,49218.75,54140.625
7.6,9975,14962.5,19950,24937.5,29925,34912.5,39900,44887.5,49875,54862.5
7.7,10106.25,15159.375,20212.5,25265.625,30318.75,35371.875,40425,45478.125,50531.25,55584.375
7.8,10237.5,15356.25,20475,25593.75,30712.5,35831.25,40950,46068.75,51187.5,56306.25
7.9,10368.75,15553.125,20737.5,25921.875,31106.25,36290.625,41475,46659.375,51843.75,57028.125
8,10500,15750,21000,26250,31500,36750,42000,47250,52500,57750
8.1,10631.25,15946.875,21262.5,26578.125,31893.75,37209.375,42525,47840.625,53156.25,58471.875
8.2,10762.5,16143.75,21525,26906.25,32287.5,37668.75,43050,48431.25,53812.5,59193.75
8.3,10893.75,16340.625,21787.5,27234.375,32681.25,38128.125,43575,49021.875,54468.75,59915.625
8.4,11025,16537.5,22050,27562.5,33075,38587.5,44100,49612.5,55125,60637.5
8.5,11156.25,16734.375,22312.5,27890.625,33468.75,39046.875,44625,50203.125,55781.25,61359.375
8.6,11287.5,16931.25,22575,28218.75,33862.5,39506.25,45150,50793.75,56437.5,62081.25
8.7,11418.75,17128.125,22837.5,28546.875,34256.25,39965.625,45675,51384.375,57093.75,62803.125
8.8,11550,17325,23100,28875,34650,40425,46200,51975,57750,63525
8.9,11681.25,17521.875,23362.5,29203.125,35043.75,40884.375,46725,52565.625,58406.25,64246.875
9,11812.5,17718.75,23625,29531.25,35437.5,41343.75,47250,53156.25,59062.5,64968.75
9.1,11943.75,17915.625,23887.5,29859.375,35831.25,41803.125,47775,53746.875,59718.75,65690.625
9.2,12075,18112.5,24150,30187.5,36225,42262.5,48300,54337.5,60375,66412.5
9.3,12206.25,18309.375,24412.5,30515.625,36618.75,42721.875,48825,54928.125,61031.25,67134.375
9.4,12337.5,18506.25,24675,30843.75,37012.5,43181.25,49350,55518.75,61687.5,67856.25
9.5,12468.75,18703.125,24937.5,31171.875,37406.25,43640.625,49875,56109.375,62343.75,68578.125
9.6,12600,18900,25200,31500,37800,44100,50400,56700,63000,69300
9.7,12731.25,19096.875,25462.5,31828.125,38193.75,44559.375,50925,57290.625,63656.25,70021.875
9.8,12862.5,19293.75,25725,32156.25,38587.5,45018.75,51450,57881.25,64312.5,70743.75
9.9,12993.75,19490.625,25987.5,32484.375,38981.25,45478.125,51975,58471.875,64968.75,71465.625
10,13125,19687.5,26250,32812.5,39375,45937.5,52500,59062.5,65625,72187.5
10.1,13256.25,19884.375,26512.5,33140.625,39768.75,46396.875,53025,59653.125,66281.25,72909.375
10.2,13387.5,20081.25,26775,33468.75,40162.5,46856.25,53550,60243.75,66937.5,73631.25
10.3,13518.75,20278.125,27037.5,33796.875,40556.25,47315.625,54075,60834.375,67593.75,74353.125
10.4,13650,20475,27300,34125,40950,47775,54600,61425,68250,75075
10.5,13781.25,20671.875,27562.5,34453.125,41343.75,48234.375,55125,62015.625,68906.25,75796.875
10.6,13912.5,20868.75,27825,34781.25,41737.5,48693.75,55650,62606.25,69562.5,76518.75
10.7,14043.75,21065.625,28087.5,35109.375,42131.25,49153.125,56175,63196.875,70218.75,77240.625
10.8,14175,21262.5,28350,35437.5,42525,49612.5,56700,63787.5,70875,77962.5
10.9,14306.25,21459.375,28612.5,35765.625,42918.75,50071.875,57225,64378.125,71531.25,78684.375
11,14437.5,21656.25,28875,36093.75,43312.5,50531.25,57750,64968.75,72187.5,79406.25
11.1,14568.75,21853.125,29137.5,36421.875,43706.25,50990.625,58275,65559.375,72843.75,80128.125
11.2,14700,22050,29400,36750,44100,51450,58800,66150,73500,80850
11.3,14831.25,22246.875,29662.5,37078.125,44493.75,51909.375,59325,66740.625,74156.25,81571.875
11.4,14962.5,22443.75,29925,37406.25,44887.5,52368.75,59850,67331.25,74812.5,82293.75
11.5,15093.75,22640.625,30187.5,37734.375,45281.25,52828.125,60375,67921.875,75468.75,83015.625
11.6,15225,22837.5,30450,38062.5,45675,53287.5,60900,68512.5,76125,83737.5
11.7,15356.25,23034.375,30712.5,38390.625,46068.75,53746.875,61425,69103.125,76781.25,84459.375
11.8,15487.5,23231.25,30975,38718.75,46462.5,54206.25,61950,69693.75,77437.5,85181.25
11.9,15618.75,23428.125,31237.5,39046.875,46856.25,54665.625,62475,70284.375,78093.75,85903.125
12,15750,23625,31500,39375,47250,55125,63000,70875,78750,86625
12.1,15881.25,23821.875,31762.5,39703.125,47643.75,55584.375,63525,71465.625,79406.25,87346.875
12.2,16012.5,24018.75,32025,40031.25,48037.5,56043.75,64050,72056.25,80062.5,88068.75
12.3,16143.75,24215.625,32287.5,40359.375,48431.25,56503.125,64575,72646.875,80718.75,88790.625
12.4,16275,24412.5,32550,40687.5,48825,56962.5,65100,73237.5,81375,89512.5
12.5,16406.25,24609.375,32812.5,41015.625,49218.75,57421.875,65625,73828.125,82031.25,90234.375
12.6,16537.5,24806.25,33075,41343.75,49612.5,57881.25,66150,74418.75,82687.5,90956.25
12.7,16668.75,25003.125,33337.5,41671.875,50006.25,58340.625,66675,75009.375,83343.75,91678.125
12.8,16800,25200,33600,42000,50400,58800,67200,75600,84000,92400
12.9,16931.25,25396.875,33862.5,42328.125,50793.75,59259.375,67725,76190.625,84656.25,93121.875
13,17062.5,25593.75,34125,42656.25,51187.5,59718.75,68250,76781.25,85312.5,93843.75
13.1,17193.75,25790.625,34387.5,42984.375,51581.25,60178.125,68775,77371.875,85968.75,94565.625
13.2,17325,25987.5,34650,43312.5,51975,60637.5,69300,77962.5,86625,95287.5
13.3,17456.25,26184.375,34912.5,43640.625,52368.75,61096.875,69825,78553.125,87281.25,96009.375
13.4,17587.5,26381.25,35175,43968.75,52762.5,61556.25,70350,79143.75,87937.5,96731.25
13.5,17718.75,26578.125,35437.5,44296.875,53156.25,62015.625,70875,79734.375,88593.75,97453.125
13.6,17850,26775,35700,44625,53550,62475,71400,80325,89250,98175
13.7,17981.25,26971.875,35962.5,44953.125,53943.75,62934.375,71925,80915.625,89906.25,98896.875
13.8,18112.5,27168.75,36225,45281.25,54337.5,63393.75,72450,81506.25,90562.5,99618.75
13.9,18243.75,27365.625,36487.5,45609.375,54731.25,63853.125,72975,82096.875,91218.75,100340.625
14,18375,27562.5,36750,45937.5,55125,64312.5,73500,82687.5,91875,101062.5
14.1,18506.25,27759.375,37012.5,46265.625,55518.75,64771.875,74025,83278.125,92531.25,101784.375
14.2,18637.5,27956.25,37275,46593.75,55912.5,65231.25,74550,83868.75,93187.5,102506.25
14.3,18768.75,28153.125,37537.5,46921.875,56306.25,65690.625,75075,84459.375,93843.75,103228.125
14.4,18900,28350,37800,47250,56700,66150,75600,85050,94500,103950
14.5,19031.25,28546.875,38062.5,47578.125,57093.75,66609.375,76125,85640.625,95156.25,104671.875
14.6,19162.5,28743.75,38325,47906.25,57487.5,67068.75,76650,86231.25,95812.5,105393.75
14.7,19293.75,28940.625,38587.5,48234.375,57881.25,67528.125,77175,86821.875,96468.75,106115.625
14.8,19425,29137.5,38850,48562.5,58275,67987.5,77700,87412.5,97125,106837.5
14.9,19556.25,29334.375,39112.5,48890.625,58668.75,68446.875,78225,88003.125,97781.25,107559.375
15,19687.5,29531.25,39375,49218.75,59062.5,68906.25,78750,88593.75,98437.5,108281.25
15.1,19818.75,29728.125,39637.5,49546.875,59456.25,69365.625,79275,89184.375,99093.75,109003.125
15.2,19950,29925,39900,49875,59850,69825,79800,89775,99750,109725
15.3,20081.25,30121.875,40162.5,50203.125,60243.75,70284.375,80325,90365.625,100406.25,110446.875
15.4,20212.5,30318.75,40425,50531.25,60637.5,70743.75,80850,90956.25,101062.5,111168.75
15.5,20343.75,30515.625,40687.5,50859.375,61031.25,71203.125,81375,91546.875,101718.75,111890.625
15.6,20475,30712.5,40950,51187.5,61425,71662.5,81900,92137.5,102375,112612.5
15.7,20606.25,30909.375,41212.5,51515.625,61818.75,72121.875,82425,92728.125,103031.25,113334.375
15.8,20737.5,31106.25,41475,51843.75,62212.5,72581.25,82950,93318.75,103687.5,114056.25
15.9,20868.75,31303.125,41737.5,52171.875,62606.25,73040.625,83475,93909.375,104343.75,114778.125
