plant,Mango
variant_title,4.25x Fusion Mutation Mango ALL Damage Numbers
multiplier,4.25

kg,lvl1,lvl2,lvl3,lvl4,lvl5,lvl6,lvl7,lvl8,lvl9,lvl10
1.0,32512.5,48768.75,65025,81281.25,97537.5,113793.75,130050,146306.25,162562.5,178818.75
1.1,35763.75,53645.625,71527.5,89409.375,107291.25,125173.125,143055,160936.875,178818.75,196700.625
1.2,39015,58522.5,78030,97537.5,117045,136552.5,156060,175567.5,195075,214582.5
1.3,42266.25,63399.375,84532.5,105665.625,126798.75,147931.875,169065,190198.125,211331.25,232464.375
1.4,45517.5,68276.25,91035,113793.75,136552.5,159311.25,182070,204828.75,227587.5,250346.25
1.5,48768.75,73153.125,97537.5,121921.875,146306.25,170690.625,195075,219459.375,243843.75,268228.125
1.6,52020,78030,104040,130050,156060,182070,208080,234090,260100,286110
1.7,55271.25,82906.875,110542.5,138178.125,165813.75,193449.375,221085,248720.625,276356.25,303991.875
1.8,58522.5,87783.75,117045,146306.25,175567.5,204828.75,234090,263351.25,292612.5,321873.75
1.9,61773.75,92660.625,123547.5,154434.375,185321.25,216208.125,247095,277981.875,308868.75,339755.625
2,65025,97537.5,130050,162562.5,195075,227587.5,260100,292612.5,325125,357637.5
2.1,68276.25,102414.375,136552.5,170690.625,204828.75,238966.875,273105,307243.125,341381.25,375519.375
2.2,71527.5,107291.25,143055,178818.75,214582.5,250346.25,286110,321873.75,357637.5,393401.25
2.3,74778.75,112168.125,149557.5,186946.875,224336.25,261725.625,299115,336504.375,373893.75,411283.125
2.4,78030,117045,156060,195075,234090,273105,312120,351135,390150,429165
2.5,81281.25,121921.875,162562.5,203203.125,243843.75,284484.375,325125,365765.625,406406.25,447046.875
2.6,84532.5,126798.75,169065,211331.25,253597.5,295863.75,338130,380396.25,422662.5,464928.75
2.7,87783.75,131675.625,175567.5,219459.375,263351.25,307243.125,351135,395026.875,438918.75,482810.625
2.8,91035,136552.5,182070,227587.5,273105,318622.5,364140,409657.5,455175,500692.5
2.9,94286.25,141429.375,188572.5,235715.625,282858.75,330001.875,377145,424288.125,471431.25,518574.375
3,97537.5,146306.25,195075,243843.75,292612.5,341381.25,390150,438918.75,487687.5,536456.25
3.1,100788.75,151183.125,201577.5,251971.875,302366.25,352760.625,403155,453549.375,503943.75,554338.125
3.2,104040,156060,208080,260100,312120,364140,416160,468180,520200,572220
3.3,107291.25,160936.875,214582.5,268228.125,321873.75,375519.375,429165,482810.625,536456.25,590101.875
3.4,110542.5,165813.75,221085,276356.25,331627.5,386898.75,442170,497441.25,552712.5,607983.75
3.5,113793.75,170690.625,227587.5,284484.375,341381.25,398278.125,455175,512071.875,568968.75,625865.625
3.6,117045,175567.5,234090,292612.5,351135,409657.5,468180,526702.5,585225,643747.5
3.7,120296.25,180444.375,240592.5,300740.625,360888.75,421036.875,481185,541333.125,601481.25,661629.375
3.8,123547.5,185321.25,247095,308868.75,370642.5,432416.25,494190,555963.75,617737.5,679511.25
3.9,126798.75,190198.125,253597.5,316996.875,380396.25,443795.625,507195,570594.375,633993.75,697393.125
4,130050,195075,260100,325125,390150,455175,520200,585225,650250,715275
4.1,133301.25,199951.875,266602.5,333253.125,399903.75,466554.375,533205,599855.625,666506.25,733156.875
4.2,136552.5,204828.75,273105,341381.25,409657.5,477933.75,546210,614486.25,682762.5,751038.75
4.3,139803.75,209705.625,279607.5,349509.375,419411.25,489313.125,559215,629116.875,699018.75,768920.625
4.4,143055,214582.5,286110,357637.5,429165,500692.5,572220,643747.5,715275,786802.5
4.5,146306.25,219459.375,292612.5,365765.625,438918.75,512071.875,585225,658378.125,731531.25,804684.375
