plant,Carnivorous Plant
variant_title,5.25x Fusion Mutation Carnivorous Plant ALL Damage Numbers
multiplier,5.25

kg,lvl1,lvl2,lvl3,lvl4,lvl5,lvl6,lvl7,lvl8,lvl9,lvl10
1.0,13125,19687.5,26250,32812.5,39375,45937.5,52500,59062.5,65625,72187.5
1.1,14437.5,21656.25,28875,36093.75,43312.5,50531.25,57750,64968.75,72187.5,79406.25
1.2,15750,23625,31500,39375,47250,55125,63000,70875,78750,86625
1.3,17062.5,25593.75,34125,42656.25,51187.5,59718.75,68250,76781.25,85312.5,93843.75
1.4,18375,27562.5,36750,45937.5,55125,64312.5,73500,82687.5,91875,101062.5
1.5,19687.5,29531.25,39375,49218.75,59062.5,68906.25,78750,88593.75,98437.5,108281.25
1.6,21000,31500,42000,52500,63000,73500,84000,94500,105000,115500
1.7,22312.5,33468.75,44625,55781.25,66937.5,78093.75,89250,100406.25,111562.5,122718.75
1.8,23625,35437.5,47250,59062.5,70875,82687.5,94500,106312.5,118125,129937.5
1.9,24937.5,37406.25,49875,62343.75,74812.5,87281.25,99750,112218.75,124687.5,137156.25
2,26250,39375,52500,65625,78750,91875,105000,118125,131250,144375
2.1,27562.5,41343.75,55125,68906.25,82687.5,96468.75,110250,124031.25,137812.5,151593.75
2.2,28875,43312.5,57750,72187.5,86625,101062.5,115500,129937.5,144375,158812.5
2.3,30187.5,45281.25,60375,75468.75,90562.5,105656.25,120750,135843.75,150937.5,166031.25
2.4,31500,47250,63000,78750,94500,110250,126000,141750,157500,173250
2.5,32812.5,49218.75,65625,82031.25,98437.5,114843.75,131250,147656.25,164062.5,180468.75
2.6,34125,51187.5,68250,85312.5,102375,119437.5,136500,153562.5,170625,187687.5
2.7,35437.5,53156.25,70875,88593.75,106312.5,124031.25,141750,159468.75,177187.5,194906.25
2.8,36750,55125,73500,91875,110250,128625,147000,165375,183750,202125
2.9,38062.5,57093.75,76125,95156.25,114187.5,133218.75,152250,171281.25,190312.5,209343.75
3,39375,59062.5,78750,98437.5,118125,137812.5,157500,177187.5,196875,216562.5
3.1,40687.5,61031.25,81375,101718.75,122062.5,142406.25,162750,183093.75,203437.5,223781.25
3.2,42000,63000,84000,105000,126000,147000,168000,189000,210000,231000
3.3,43312.5,64968.75,86625,108281.25,129937.5,151593.75,173250,194906.25,216562.5,238218.75
3.4,44625,66937.5,89250,111562.5,133875,156187.5,178500,200812.5,223125,245437.5
3.5,45937.5,68906.25,91875,114843.75,137812.5,160781.25,183750,206718.75,229687.5,252656.25
3.6,47250,70875,94500,118125,141750,165375,189000,212625,236250,259875
3.7,48562.5,72843.75,97125,121406.25,145687.5,169968.75,194250,218531.25,242812.5,267093.75
3.8,49875,74812.5,99750,124687.5,149625,174562.5,199500,224437.5,249375,274312.5
3.9,51187.5,76781.25,102375,127968.75,153562.5,179156.25,204750,230343.75,255937.5,281531.25
4,52500,78750,105000,131250,157500,183750,210000,236250,262500,288750
4.1,53812.5,80718.75,107625,134531.25,161437.5,188343.75,215250,242156.25,269062.5,295968.75
