plant,Cactus
variant_title,3.15x Fusion Mutation Cactus ALL Damage Numbers
multiplier,3.15

kg,lvl1,lvl2,lvl3,lvl4,lvl5,lvl6,lvl7,lvl8,lvl9,lvl10
1.0,31.5,47.25,63,78.75,94.5,110.25,126,141.75,157.5,173.25
1.1,34.65,51.975,69.3,86.625,103.95,121.275,138.6,155.925,173.25,190.575
1.2,37.8,56.7,75.6,94.5,113.4,132.3,151.2,170.1,189,207.9
1.3,40.95,61.425,81.9,102.375,122.85,143.325,163.8,184.275,204.75,225.225
1.4,44.1,66.15,88.2,110.25,132.3,154.35,176.4,198.45,220.5,242.55
1.5,47.25,70.875,94.5,118.125,141.75,165.375,189,212.625,236.25,259.875
1.6,50.4,75.6,100.8,126,151.2,176.4,201.6,226.8,252,277.2
1.7,53.55,80.325,107.1,133.875,160.65,187.425,214.2,240.975,267.75,294.525
1.8,56.7,85.05,113.4,141.75,170.1,198.45,226.8,255.15,283.5,311.85
1.9,59.85,89.775,119.7,149.625,179.55,209.475,239.4,269.325,299.25,329.175
2,63,94.5,126,157.5,189,220.5,252,283.5,315,346.5
2.1,66.15,99.225,132.3,165.375,198.45,231.525,264.6,297.675,330.75,363.825
2.2,69.3,103.95,138.6,173.25,207.9,242.55,277.2,311.85,346.5,381.15
2.3,72.45,108.675,144.9,181.125,217.35,253.575,289.8,326.025,362.25,398.475
2.4,75.6,113.4,151.2,189,226.8,264.6,302.4,340.2,378,415.8
2.5,78.75,118.125,157.5,196.875,236.25,275.625,315,354.375,393.75,433.125
2.6,81.9,122.85,163.8,204.75,245.7,286.65,327.6,368.55,409.5,450.45
2.7,85.05,127.575,170.1,212.625,255.15,297.675,340.2,382.725,425.25,467.775
2.8,88.2,132.3,176.4,220.5,264.6,308.7,352.8,396.9,441,485.1
2.9,91.35,137.025,182.7,228.375,274.05,319.725,365.4,411.075,456.75,502.425
3,94.5,141.75,189,236.25,283.5,330.75,378,425.25,472.5,519.75
3.1,97.65,146.475,195.3,244.125,292.95,341.775,390.6,439.425,488.25,537.075
3.2,100.8,151.2,201.6,252,302.4,352.8,403.2,453.6,504,554.4
3.3,103.95,155.925,207.9,259.875,311.85,363.825,415.8,467.775,519.75,571.725
3.4,107.1,160.65,214.2,267.75,321.3,374.85,428.4,481.95,535.5,589.05
3.5,110.25,165.375,220.5,275.625,330.75,385.875,441,496.125,551.25,606.375
3.6,113.4,170.1,226.8,283.5,340.2,396.9,453.6,510.3,567,623.7
3.7,116.55,174.825,233.1,291.375,349.65,407.925,466.2,524.475,582.75,641.025
3.8,119.7,179.55,239.4,299.25,359.1,418.95,478.8,538.65,598.5,658.35
3.9,122.85,184.275,245.7,307.125,368.55,429.975,491.4,552.825,614.25,675.675
4,126,189,252,315,378,441,504,567,630,693
4.1,129.15,193.725,258.3,322.875,387.45,452.025,516.6,581.175,645.75,710.325
4.2,132.3,198.45,264.6,330.75,396.9,463.05,529.2,595.35,661.5,727.65
4.3,135.45,203.175,270.9,338.625,406.35,474.075,541.8,609.525,677.25,744.975
4.4,138.6,207.9,277.2,346.5,415.8,485.1,554.4,623.7,693,762.3
4.5,141.75,212.625,283.5,354.375,425.25,496.125,567,637.875,708.75,779.625
4.6,144.9,217.35,289.8,362.25,434.7,507.15,579.6,652.05,724.5,796.95
4.7,148.05,222.075,296.1,370.125,444.15,518.175,592.2,666.225,740.25,814.275
4.8,151.2,226.8,302.4,378,453.6,529.2,604.8,680.4,756,831.6
4.9,154.35,231.525,308.7,385.875,463.05,540.225,617.4,694.575,771.75,848.925
5,157.5,236.25,315,393.75,472.5,551.25,630,708.75,787.5,866.25
5.1,160.65,240.975,321.3,401.625,481.95,562.275,642.6,722.925,803.25,883.575
5.2,163.8,245.7,327.6,409.5,491.4,573.3,655.2,737.1,819,900.9
5.3,166.95,250.425,333.9,417.375,500.85,584.325,667.8,751.275,834.75,918.225
5.4,170.1,255.15,340.2,425.25,510.3,595.35,680.4,765.45,850.5,935.55
5.5,173.25,259.875,346.5,433.125,519.75,606.375,693,779.625,866.25,952.875
5.6,176.4,264.6,352.8,441,529.2,617.4,705.6,793.8,882,970.2
5.7,179.55,269.325,359.1,448.875,538.65,628.425,718.2,807.975,897.75,987.525
5.8,182.7,274.05,365.4,456.75,548.1,639.45,730.8,822.15,913.5,1004.85
5.9,185.85,278.775,371.7,464.625,557.55,650.475,743.4,836.325,929.25,1022.175
6,189,283.5,378,472.5,567,661.5,756,850.5,945,1039.5
6.1,192.15,288.225,384.3,480.375,576.45,672.525,768.6,864.675,960.75,1056.825
6.2,195.3,292.95,390.6,488.25,585.9,683.55,781.2,878.85,976.5,1074.15
6.3,198.45,297.675,396.9,496.125,595.35,694.575,793.8,893.025,992.25,1091.475
6.4,201.6,302.4,403.2,504,604.8,705.6,806.4,907.2,1008,1108.8
6.5,204.75,307.125,409.5,511.875,614.25,716.625,819,921.375,1023.75,1126.125
6.6,207.9,311.85,415.8,519.75,623.7,727.65,831.6,935.55,1039.5,1143.45
6.7,211.05,316.575,422.1,527.625,633.15,738.675,844.2,949.725,1055.25,1160.775
6.8,214.2,321.3,428.4,535.5,642.6,749.7,856.8,963.9,1071,1178.1
6.9,217.35,326.025,434.7,543.375,652.05,760.725,869.4,978.075,1086.75,1195.425
7,220.5,330.75,441,551.25,661.5,771.75,882,992.25,1102.5,1212.75
7.1,223.65,335.475,447.3,559.125,670.95,782.775,894.6,1006.425,1118.25,1230.075
7.2,226.8,340.2,453.6,567,680.4,793.8,907.2,1020.6,1134,1247.4
7.3,229.95,344.925,459.9,574.875,689.85,804.825,919.8,1034.775,1149.75,1264.725
7.4,233.1,349.65,466.2,582.75,699.3,815.85,932.4,1048.95,1165.5,1282.05
7.5,236.25,354.375,472.5,590.625,708.75,826.875,945,1063.125,1181.25,1299.375
7.6,239.4,359.1,478.8,598.5,718.2,837.9,957.6,1077.3,1197,1316.7
7.7,242.55,363.825,485.1,606.375,727.65,848.925,970.2,1091.475,1212.75,1334.025
7.8,245.7,368.55,491.4,614.25,737.1,859.95,982.8,1105.65,1228.5,1351.35
7.9,248.85,373.275,497.7,622.125,746.55,870.975,995.4,1119.825,1244.25,1368.675
8,252,378,504,630,756,882,1008,1134,1260,1386
8.1,255.15,382.725,510.3,637.875,765.45,893.025,1020.6,1148.175,1275.75,1403.325
8.2,258.3,387.45,516.6,645.75,774.9,904.05,1033.2,1162.35,1291.5,1420.65
8.3,261.45,392.175,522.9,653.625,784.35,915.075,1045.8,1176.525,1307.25,1437.975
8.4,264.6,396.9,529.2,661.5,793.8,926.1,1058.4,1190.7,1323,1455.3
8.5,267.75,401.625,535.5,669.375,803.25,937.125,1071,1204.875,1338.75,1472.625
8.6,270.9,406.35,541.8,677.25,812.7,948.15,1083.6,1219.05,1354.5,1489.95
8.7,274.05,411.075,548.1,685.125,822.15,959.175,1096.2,1233.225,1370.25,1507.275
8.8,277.2,415.8,554.4,693,831.6,970.2,1108.8,1247.4,1386,1524.6
8.9,280.35,420.525,560.7,700.875,841.05,981.225,1121.4,1261.575,1401.75,1541.925
9,283.5,425.25,567,708.75,850.5,992.25,1134,1275.75,1417.5,1559.25
9.1,286.65,429.975,573.3,716.625,859.95,1003.275,1146.6,1289.925,1433.25,1576.575
9.2,289.8,434.7,579.6,724.5,869.4,1014.3,1159.2,1304.1,1449,1593.9
9.3,292.95,439.425,585.9,732.375,878.85,1025.325,1171.8,1318.275,1464.75,1611.225
9.4,296.1,444.15,592.2,740.25,888.3,1036.35,1184.4,1332.45,1480.5,1628.55
9.5,299.25,448.875,598.5,748.125,897.75,1047.375,1197,1346.625,1496.25,1645.875
9.6,302.4,453.6,604.8,756,907.2,1058.4,1209.6,1360.8,1512,1663.2
9.7,305.55,458.325,611.1,763.875,916.65,1069.425,1222.2,1374.975,1527.75,1680.525
9.8,308.7,463.05,617.4,771.75,926.1,1080.45,1234.8,1389.15,1543.5,1697.85
9.9,311.85,467.775,623.7,779.625,935.55,1091.475,1247.4,1403.325,1559.25,1715.175
10,315,472.5,630,787.5,945,1102.5,1260,1417.5,1575,1732.5
10.1,318.15,477.225,636.3,795.375,954.45,1113.525,1272.6,1431.675,1590.75,1749.825
10.2,321.3,481.95,642.6,803.25,963.9,1124.55,1285.2,1445.85,1606.5,1767.15
10.3,324.45,486.675,648.9,811.125,973.35,1135.575,1297.8,1460.025,1622.25,1784.475
10.4,327.6,491.4,655.2,819,982.8,1146.6,1310.4,1474.2,1638,1801.8
10.5,330.75,496.125,661.5,826.875,992.25,1157.625,1323,1488.375,1653.75,1819.125
10.6,333.9,500.85,667.8,834.75,1001.7,1168.65,1335.6,1502.55,1669.5,1836.45
10.7,337.05,505.575,674.1,842.625,1011.15,1179.675,1348.2,1516.725,1685.25,1853.775
10.8,340.2,510.3,680.4,850.5,1020.6,1190.7,1360.8,1530.9,1701,1871.1
10.9,343.35,515.025,686.7,858.375,1030.05,1201.725,1373.4,1545.075,1716.75,1888.425
11,346.5,519.75,693,866.25,1039.5,1212.75,1386,1559.25,1732.5,1905.75
11.1,349.65,524.475,699.3,874.125,1048.95,1223.775,1398.6,1573.425,1748.25,1923.075
11.2,352.8,529.2,705.6,882,1058.4,1234.8,1411.2,1587.6,1764,1940.4
