plant,Cactus
variant_title,5.25x Fusion Mutation Cactus ALL Damage Numbers
multiplier,5.25

kg,lvl1,lvl2,lvl3,lvl4,lvl5,lvl6,lvl7,lvl8,lvl9,lvl10
1.0,52.5,78.75,105,131.25,157.5,183.75,210,236.25,262.5,288.75
1.1,57.75,86.625,115.5,144.375,173.25,202.125,231,259.875,288.75,317.625
1.2,63,94.5,126,157.5,189,220.5,252,283.5,315,346.5
1.3,68.25,102.375,136.5,170.625,204.75,238.875,273,307.125,341.25,375.375
1.4,73.5,110.25,147,183.75,220.5,257.25,294,330.75,367.5,404.25
1.5,78.75,118.125,157.5,196.875,236.25,275.625,315,354.375,393.75,433.125
1.6,84,126,168,210,252,294,336,378,420,462
1.7,89.25,133.875,178.5,223.125,267.75,312.375,357,401.625,446.25,490.875
1.8,94.5,141.75,189,236.25,283.5,330.75,378,425.25,472.5,519.75
1.9,99.75,149.625,199.5,249.375,299.25,349.125,399,448.875,498.75,548.625
2,105,157.5,210,262.5,315,367.5,420,472.5,525,577.5
2.1,110.25,165.375,220.5,275.625,330.75,385.875,441,496.125,551.25,606.375
2.2,115.5,173.25,231,288.75,346.5,404.25,462,519.75,577.5,635.25
2.3,120.75,181.125,241.5,301.875,362.25,422.625,483,543.375,603.75,664.125
2.4,126,189,252,315,378,441,504,567,630,693
2.5,131.25,196.875,262.5,328.125,393.75,459.375,525,590.625,656.25,721.875
2.6,136.5,204.75,273,341.25,409.5,477.75,546,614.25,682.5,750.75
2.7,141.75,212.625,283.5,354.375,425.25,496.125,567,637.875,708.75,779.625
2.8,147,220.5,294,367.5,441,514.5,588,661.5,735,808.5
2.9,152.25,228.375,304.5,380.625,456.75,532.875,609,685.125,761.25,837.375
3,157.5,236.25,315,393.75,472.5,551.25,630,708.75,787.5,866.25
3.1,162.75,244.125,325.5,406.875,488.25,569.625,651,732.375,813.75,895.125
3.2,168,252,336,420,504,588,672,756,840,924
3.3,173.25,259.875,346.5,433.125,519.75,606.375,693,779.625,866.25,952.875
3.4,178.5,267.75,357,446.25,535.5,624.75,714,803.25,892.5,981.75
3.5,183.75,275.625,367.5,459.375,551.25,643.125,735,826.875,918.75,1010.625
3.6,189,283.5,378,472.5,567,661.5,756,850.5,945,1039.5
3.7,194.25,291.375,388.5,485.625,582.75,679.875,777,874.125,971.25,1068.375
3.8,199.5,299.25,399,498.75,598.5,698.25,798,897.75,997.5,1097.25
3.9,204.75,307.125,409.5,511.875,614.25,716.625,819,921.375,1023.75,1126.125
4,210,315,420,525,630,735,840,945,1050,1155
4.1,215.25,322.875,430.5,538.125,645.75,753.375,861,968.625,1076.25,1183.875
4.2,220.5,330.75,441,551.25,661.5,771.75,882,992.25,1102.5,1212.75
4.3,225.75,338.625,451.5,564.375,677.25,790.125,903,1015.875,1128.75,1241.625
4.4,231,346.5,462,577.5,693,808.5,924,1039.5,1155,1270.5
4.5,236.25,354.375,472.5,590.625,708.75,826.875,945,1063.125,1181.25,1299.375
4.6,241.5,362.25,483,603.75,724.5,845.25,966,1086.75,1207.5,1328.25
4.7,246.75,370.125,493.5,616.875,740.25,863.625,987,1110.375,1233.75,1357.125
4.8,252,378,504,630,756,882,1008,1134,1260,1386
4.9,257.25,385.875,514.5,643.125,771.75,900.375,1029,1157.625,1286.25,1414.875
5,262.5,393.75,525,656.25,787.5,918.75,1050,1181.25,1312.5,1443.75
5.1,267.75,401.625,535.5,669.375,803.25,937.125,1071,1204.875,1338.75,1472.625
5.2,273,409.5,546,682.5,819,955.5,1092,1228.5,1365,1501.5
5.3,278.25,417.375,556.5,695.625,834.75,973.875,1113,1252.125,1391.25,1530.375
5.4,283.5,425.25,567,708.75,850.5,992.25,1134,1275.75,1417.5,1559.25
5.5,288.75,433.125,577.5,721.875,866.25,1010.625,1155,1299.375,1443.75,1588.125
5.6,294,441,588,735,882,1029,1176,1323,1470,1617
5.7,299.25,448.875,598.5,748.125,897.75,1047.375,1197,1346.625,1496.25,1645.875
5.8,304.5,456.75,609,761.25,913.5,1065.75,1218,1370.25,1522.5,1674.75
5.9,309.75,464.625,619.5,774.375,929.25,1084.125,1239,1393.875,1548.75,1703.625
6,315,472.5,630,787.5,945,1102.5,1260,1417.5,1575,1732.5
6.1,320.25,480.375,640.5,800.625,960.75,1120.875,1281,1441.125,1601.25,1761.375
6.2,325.5,488.25,651,813.75,976.5,1139.25,1302,1464.75,1627.5,1790.25
6.3,330.75,496.125,661.5,826.875,992.25,1157.625,1323,1488.375,1653.75,1819.125
6.4,336,504,672,840,1008,1176,1344,1512,1680,1848
6.5,341.25,511.875,682.5,853.125,1023.75,1194.375,1365,1535.625,1706.25,1876.875
6.6,346.5,519.75,693,866.25,1039.5,1212.75,1386,1559.25,1732.5,1905.75
6.7,351.75,527.625,703.5,879.375,1055.25,1231.125,1407,1582.875,1758.75,1934.625
6.8,357,535.5,714,892.5,1071,1249.5,1428,1606.5,1785,1963.5
6.9,362.25,543.375,724.5,905.625,1086.75,1267.875,1449,1630.125,1811.25,1992.375
7,367.5,551.25,735,918.75,1102.5,1286.25,1470,1653.75,1837.5,2021.25
7.1,372.75,559.125,745.5,931.875,1118.25,1304.625,1491,1677.375,1863.75,2050.125
7.2,378,567,756,945,1134,1323,1512,1701,1890,2079
7.3,383.25,574.875,766.5,958.125,1149.75,1341.375,1533,1724.625,1916.25,2107.875
7.4,388.5,582.75,777,971.25,1165.5,1359.75,1554,1748.25,1942.5,2136.75
7.5,393.75,590.625,787.5,984.375,1181.25,1378.125,1575,1771.875,1968.75,2165.625
7.6,399,598.5,798,997.5,1197,1396.5,1596,1795.5,1995,2194.5
7.7,404.25,606.375,808.5,1010.625,1212.75,1414.875,1617,1819.125,2021.25,2223.375
7.8,409.5,614.25,819,1023.75,1228.5,1433.25,1638,1842.75,2047.5,2252.25
7.9,414.75,622.125,829.5,1036.875,1244.25,1451.625,1659,1866.375,2073.75,2281.125
8,420,630,840,1050,1260,1470,1680,1890,2100,2310
8.1,425.25,637.875,850.5,1063.125,1275.75,1488.375,1701,1913.625,2126.25,2338.875
8.2,430.5,645.75,861,1076.25,1291.5,1506.75,1722,1937.25,2152.5,2367.75
8.3,435.75,653.625,871.5,1089.375,1307.25,1525.125,1743,1960.875,2178.75,2396.625
8.4,441,661.5,882,1102.5,1323,1543.5,1764,1984.5,2205,2425.5
8.5,446.25,669.375,892.5,1115.625,1338.75,1561.875,1785,2008.125,2231.25,2454.375
8.6,451.5,677.25,903,1128.75,1354.5,1580.25,1806,2031.75,2257.5,2483.25
8.7,456.75,685.125,913.5,1141.875,1370.25,1598.625,1827,2055.375,2283.75,2512.125
8.8,462,693,924,1155,1386,1617,1848,2079,2310,2541
8.9,467.25,700.875,934.5,1168.125,1401.75,1635.375,1869,2102.625,2336.25,2569.875
9,472.5,708.75,945,1181.25,1417.5,1653.75,1890,2126.25,2362.5,2598.75
9.1,477.75,716.625,955.5,1194.375,1433.25,1672.125,1911,2149.875,2388.75,2627.625
9.2,483,724.5,966,1207.5,1449,1690.5,1932,2173.5,2415,2656.5
9.3,488.25,732.375,976.5,1220.625,1464.75,1708.875,1953,2197.125,2441.25,2685.375
9.4,493.5,740.25,987,1233.75,1480.5,1727.25,1974,2220.75,2467.5,2714.25
9.5,498.75,748.125,997.5,1246.875,1496.25,1745.625,1995,2244.375,2493.75,2743.125
9.6,504,756,1008,1260,1512,1764,2016,2268,2520,2772
9.7,509.25,763.875,1018.5,1273.125,1527.75,1782.375,2037,2291.625,2546.25,2800.875
9.8,514.5,771.75,1029,1286.25,1543.5,1800.75,2058,2315.25,2572.5,2829.75
9.9,519.75,779.625,1039.5,1299.375,1559.25,1819.125,2079,2338.875,2598.75,2858.625
10,525,787.5,1050,1312.5,1575,1837.5,2100,2362.5,2625,2887.5
10.1,530.25,795.375,1060.5,1325.625,1590.75,1855.875,2121,2386.125,2651.25,2916.375
10.2,535.5,803.25,1071,1338.75,1606.5,1874.25,2142,2409.75,2677.5,2945.25
10.3,540.75,811.125,1081.5,1351.875,1622.25,1892.625,2163,2433.375,2703.75,2974.125
10.4,546,819,1092,1365,1638,1911,2184,2457,2730,3003
10.5,551.25,826.875,1102.5,1378.125,1653.75,1929.375,2205,2480.625,2756.25,3031.875
10.6,556.5,834.75,1113,1391.25,1669.5,1947.75,2226,2504.25,2782.5,3060.75
10.7,561.75,842.625,1123.5,1404.375,1685.25,1966.125,2247,2527.875,2808.75,3089.625
10.8,567,850.5,1134,1417.5,1701,1984.5,2268,2551.5,2835,3118.5
10.9,572.25,858.375,1144.5,1430.625,1716.75,2002.875,2289,2575.125,2861.25,3147.375
11,577.5,866.25,1155,1443.75,1732.5,2021.25,2310,2598.75,2887.5,3176.25
11.1,582.75,874.125,1165.5,1456.875,1748.25,2039.625,2331,2622.375,2913.75,3205.125
11.2,588,882,1176,1470,1764,2058,2352,2646,2940,3234
11.3,593.25,889.875,1186.5,1483.125,1779.75,2076.375,2373,2669.625,2966.25,3262.875
11.4,598.5,897.75,1197,1496.25,1795.5,2094.75,2394,2693.25,2992.5,3291.75
11.5,603.75,905.625,1207.5,1509.375,1811.25,2113.125,2415,2716.875,3018.75,3320.625
11.6,609,913.5,1218,1522.5,1827,2131.5,2436,2740.5,3045,3349.5
11.7,614.25,921.375,1228.5,1535.625,1842.75,2149.875,2457,2764.125,3071.25,3378.375
11.8,619.5,929.25,1239,1548.75,1858.5,2168.25,2478,2787.75,3097.5,3407.25
11.9,624.75,937.125,1249.5,1561.875,1874.25,2186.625,2499,2811.375,3123.75,3436.125
12,630,945,1260,1575,1890,2205,2520,2835,3150,3465
12.1,635.25,952.875,1270.5,1588.125,1905.75,2223.375,2541,2858.625,3176.25,3493.875
12.2,640.5,960.75,1281,1601.25,1921.5,2241.75,2562,2882.25,3202.5,3522.75
12.3,645.75,968.625,1291.5,1614.375,1937.25,2260.125,2583,2905.875,3228.75,3551.625
12.4,651,976.5,1302,1627.5,1953,2278.5,2604,2929.5,3255,3580.5
12.5,656.25,984.375,1312.5,1640.625,1968.75,2296.875,2625,2953.125,3281.25,3609.375
12.6,661.5,992.25,1323,1653.75,1984.5,2315.25,2646,2976.75,3307.5,3638.25
12.7,666.75,1000.125,1333.5,1666.875,2000.25,2333.625,2667,3000.375,3333.75,3667.125
12.8,672,1008,1344,1680,2016,2352,2688,3024,3360,3696
12.9,677.25,1015.875,1354.5,1693.125,2031.75,2370.375,2709,3047.625,3386.25,3724.875
13,682.5,1023.75,1365,1706.25,2047.5,2388.75,2730,3071.25,3412.5,3753.75
13.1,687.75,1031.625,1375.5,1719.375,2063.25,2407.125,2751,3094.875,3438.75,3782.625
13.2,693,1039.5,1386,1732.5,2079,2425.5,2772,3118.5,3465,3811.5
13.3,698.25,1047.375,1396.5,1745.625,2094.75,2443.875,2793,3142.125,3491.25,3840.375
13.4,703.5,1055.25,1407,1758.75,2110.5,2462.25,2814,3165.75,3517.5,3869.25
13.5,708.75,1063.125,1417.5,1771.875,2126.25,2480.625,2835,3189.375,3543.75,3898.125
13.6,714,1071,1428,1785,2142,2499,2856,3213,3570,3927
13.7,719.25,1078.875,1438.5,1798.125,2157.75,2517.375,2877,3236.625,3596.25,3955.875
13.8,724.5,1086.75,1449,1811.25,2173.5,2535.75,2898,3260.25,3622.5,3984.75
13.9,729.75,1094.625,1459.5,1824.375,2189.25,2554.125,2919,3283.875,3648.75,4013.625
14,735,1102.5,1470,1837.5,2205,2572.5,2940,3307.5,3675,4042.5
14.1,740.25,1110.375,1480.5,1850.625,2220.75,2590.875,2961,3331.125,3701.25,4071.375
14.2,745.5,1118.25,1491,1863.75,2236.5,2609.25,2982,3354.75,3727.5,4100.25
14.3,750.75,1126.125,1501.5,1876.875,2252.25,2627.625,3003,3378.375,3753.75,4129.125
14.4,756,1134,1512,1890,2268,2646,3024,3402,3780,4158
14.5,761.25,1141.875,1522.5,1903.125,2283.75,2664.375,3045,3425.625,3806.25,4186.875
14.6,766.5,1149.75,1533,1916.25,2299.5,2682.75,3066,3449.25,3832.5,4215.75
14.7,771.75,1157.625,1543.5,1929.375,2315.25,2701.125,3087,3472.875,3858.75,4244.625
14.8,777,1165.5,1554,1942.5,2331,2719.5,3108,3496.5,3885,4273.5
14.9,782.25,1173.375,1564.5,1955.625,2346.75,2737.875,3129,3520.125,3911.25,4302.375
15,787.5,1181.25,1575,1968.75,2362.5,2756.25,3150,3543.75,3937.5,4331.25
15.1,792.75,1189.125,1585.5,1981.875,2378.25,2774.625,3171,3567.375,3963.75,4360.125
15.2,798,1197,1596,1995,2394,2793,3192,3591,3990,4389
15.3,803.25,1204.875,1606.5,2008.125,2409.75,2811.375,3213,3614.625,4016.25,4417.875
15.4,808.5,1212.75,1617,2021.25,2425.5,2829.75,3234,3638.25,4042.5,4446.75
15.5,813.75,1220.625,1627.5,2034.375,2441.25,2848.125,3255,3661.875,4068.75,4475.625
15.6,819,1228.5,1638,2047.5,2457,2866.5,3276,3685.5,4095,4504.5
15.7,824.25,1236.375,1648.5,2060.625,2472.75,2884.875,3297,3709.125,4121.25,4533.375
15.8,829.5,1244.25,1659,2073.75,2488.5,2903.25,3318,3732.75,4147.5,4562.25
15.9,834.75,1252.125,1669.5,2086.875,2504.25,2921.625,3339,3756.375,4173.75,4591.125
16,840,1260,1680,2100,2520,2940,3360,3780,4200,4620
16.1,845.25,1267.875,1690.5,2113.125,2535.75,2958.375,3381,3803.625,4226.25,4648.875
16.2,850.5,1275.75,1701,2126.25,2551.5,2976.75,3402,3827.25,4252.5,4677.75
16.3,855.75,1283.625,1711.5,2139.375,2567.25,2995.125,3423,3850.875,4278.75,4706.625
16.4,861,1291.5,1722,2152.5,2583,3013.5,3444,3874.5,4305,4735.5
16.5,866.25,1299.375,1732.5,2165.625,2598.75,3031.875,3465,3898.125,4331.25,4764.375
16.6,871.5,1307.25,1743,2178.75,2614.5,3050.25,3486,3921.75,4357.5,4793.25
16.7,876.75,1315.125,1753.5,2191.875,2630.25,3068.625,3507,3945.375,4383.75,4822.125
16.8,882,1323,1764,2205,2646,3087,3528,3969,4410,4851
16.9,887.25,1330.875,1774.5,2218.125,2661.75,3105.375,3549,3992.625,4436.25,4879.875
17,892.5,1338.75,1785,2231.25,2677.5,3123.75,3570,4016.25,4462.5,4908.75
17.1,897.75,1346.625,1795.5,2244.375,2693.25,3142.125,3591,4039.875,4488.75,4937.625
17.2,903,1354.5,1806,2257.5,2709,3160.5,3612,4063.5,4515,4966.5
17.3,908.25,1362.375,1816.5,2270.625,2724.75,3178.875,3633,4087.125,4541.25,4995.375
17.4,913.5,1370.25,1827,2283.75,2740.5,3197.25,3654,4110.75,4567.5,5024.25
17.5,918.75,1378.125,1837.5,2296.875,2756.25,3215.625,3675,4134.375,4593.75,5053.125
17.6,924,1386,1848,2310,2772,3234,3696,4158,4620,5082
17.7,929.25,1393.875,1858.5,2323.125,2787.75,3252.375,3717,4181.625,4646.25,5110.875
17.8,934.5,1401.75,1869,2336.25,2803.5,3270.75,3738,4205.25,4672.5,5139.75
17.9,939.75,1409.625,1879.5,2349.375,2819.25,3289.125,3759,4228.875,4698.75,5168.625
18,945,1417.5,1890,2362.5,2835,3307.5,3780,4252.5,4725,5197.5
18.1,950.25,1425.375,1900.5,2375.625,2850.75,3325.875,3801,4276.125,4751.25,5226.375
18.2,955.5,1433.25,1911,2388.75,2866.5,3344.25,3822,4299.75,4777.5,5255.25
18.3,960.75,1441.125,1921.5,2401.875,2882.25,3362.625,3843,4323.375,4803.75,5284.125
18.4,966,1449,1932,2415,2898,3381,3864,4347,4830,5313
18.5,971.25,1456.875,1942.5,2428.125,2913.75,3399.375,3885,4370.625,4856.25,5341.875
18.6,976.5,1464.75,1953,2441.25,2929.5,3417.75,3906,4394.25,4882.5,5370.75
18.7,981.75,1472.625,1963.5,2454.375,2945.25,3436.125,3927,4417.875,4908.75,5399.625
18.8,987,1480.5,1974,2467.5,2961,3454.5,3948,4441.5,4935,5428.5
18.9,992.25,1488.375,1984.5,2480.625,2976.75,3472.875,3969,4465.125,4961.25,5457.375
19,997.5,1496.25,1995,2493.75,2992.5,3491.25,3990,4488.75,4987.5,5486.25
19.1,1002.75,1504.125,2005.5,2506.875,3008.25,3509.625,4011,4512.375,5013.75,5515.125
19.2,1008,1512,2016,2520,3024,3528,4032,4536,5040,5544
19.3,1013.25,1519.875,2026.5,2533.125,3039.75,3546.375,4053,4559.625,5066.25,5572.875
19.4,1018.5,1527.75,2037,2546.25,3055.5,3564.75,4074,4583.25,5092.5,5601.75
19.5,1023.75,1535.625,2047.5,2559.375,3071.25,3583.125,4095,4606.875,5118.75,5630.625
19.6,1029,1543.5,2058,2572.5,3087,3601.5,4116,4630.5,5145,5659.5
19.7,1034.25,1551.375,2068.5,2585.625,3102.75,3619.875,4137,4654.125,5171.25,5688.375
19.8,1039.5,1559.25,2079,2598.75,3118.5,3638.25,4158,4677.75,5197.5,5717.25
19.9,1044.75,1567.125,2089.5,2611.875,3134.25,3656.625,4179,4701.375,5223.75,5746.125
20,1050,1575,2100,2625,3150,3675,4200,4725,5250,5775
20.1,1055.25,1582.875,2110.5,2638.125,3165.75,3693.375,4221,4748.625,5276.25,5803.875
20.2,1060.5,1590.75,2121,2651.25,3181.5,3711.75,4242,4772.25,5302.5,5832.75
20.3,1065.75,1598.625,2131.5,2664.375,3197.25,3730.125,4263,4795.875,5328.75,5861.625
20.4,1071,1606.5,2142,2677.5,3213,3748.5,4284,4819.5,5355,5890.5
20.5,1076.25,1614.375,2152.5,2690.625,3228.75,3766.875,4305,4843.125,5381.25,5919.375
20.6,1081.5,1622.25,2163,2703.75,3244.5,3785.25,4326,4866.75,5407.5,5948.25
20.7,1086.75,1630.125,2173.5,2716.875,3260.25,3803.625,4347,4890.375,5433.75,5977.125
20.8,1092,1638,2184,2730,3276,3822,4368,4914,5460,6006
20.9,1097.25,1645.875,2194.5,2743.125,3291.75,3840.375,4389,4937.625,5486.25,6034.875
21,1102.5,1653.75,2205,2756.25,3307.5,3858.75,4410,4961.25,5512.5,6063.75
21.1,1107.75,1661.625,2215.5,2769.375,3323.25,3877.125,4431,4984.875,5538.75,6092.625
21.2,1113,1669.5,2226,2782.5,3339,3895.5,4452,5008.5,5565,6121.5
21.3,1118.25,1677.375,2236.5,2795.625,3354.75,3913.875,4473,5032.125,5591.25,6150.375
21.4,1123.5,1685.25,2247,2808.75,3370.5,3932.25,4494,5055.75,5617.5,6179.25
21.5,1128.75,1693.125,2257.5,2821.875,3386.25,3950.625,4515,5079.375,5643.75,6208.125
21.6,1134,1701,2268,2835,3402,3969,4536,5103,5670,6237
21.7,1139.25,1708.875,2278.5,2848.125,3417.75,3987.375,4557,5126.625,5696.25,6265.875
21.8,1144.5,1716.75,2289,2861.25,3433.5,4005.75,4578,5150.25,5722.5,6294.75
21.9,1149.75,1724.625,2299.5,2874.375,3449.25,4024.125,4599,5173.875,5748.75,6323.625
22,1155,1732.5,2310,2887.5,3465,4042.5,4620,5197.5,5775,6352.5
22.1,1160.25,1740.375,2320.5,2900.625,3480.75,4060.875,4641,5221.125,5801.25,6381.375
22.2,1165.5,1748.25,2331,2913.75,3496.5,4079.25,4662,5244.75,5827.5,6410.25
22.3,1170.75,1756.125,2341.5,2926.875,3512.25,4097.625,4683,5268.375,5853.75,6439.125
22.4,1176,1764,2352,2940,3528,4116,4704,5292,5880,6468
22.5,1181.25,1771.875,2362.5,2953.125,3543.75,4134.375,4725,5315.625,5906.25,6496.875
22.6,1186.5,1779.75,2373,2966.25,3559.5,4152.75,4746,5339.25,5932.5,6525.75
22.7,1191.75,1787.625,2383.5,2979.375,3575.25,4171.125,4767,5362.875,5958.75,6554.625
22.8,1197,1795.5,2394,2992.5,3591,4189.5,4788,5386.5,5985,6583.5
22.9,1202.25,1803.375,2404.5,3005.625,3606.75,4207.875,4809,5410.125,6011.25,6612.375
23,1207.5,1811.25,2415,3018.75,3622.5,4226.25,4830,5433.75,6037.5,6641.25
23.1,1212.75,1819.125,2425.5,3031.875,3638.25,4244.625,4851,5457.375,6063.75,6670.125
23.2,1218,1827,2436,3045,3654,4263,4872,5481,6090,6699
23.3,1223.25,1834.875,2446.5,3058.125,3669.75,4281.375,4893,5504.625,6116.25,6727.875
23.4,1228.5,1842.75,2457,3071.25,3685.5,4299.75,4914,5528.25,6142.5,6756.75
23.5,1233.75,1850.625,2467.5,3084.375,3701.25,4318.125,4935,5551.875,6168.75,6785.625
23.6,1239,1858.5,2478,3097.5,3717,4336.5,4956,5575.5,6195,6814.5
23.7,1244.25,1866.375,2488.5,3110.625,3732.75,4354.875,4977,5599.125,6221.25,6843.375
23.8,1249.5,1874.25,2499,3123.75,3748.5,4373.25,4998,5622.75,6247.5,6872.25
23.9,1254.75,1882.125,2509.5,3136.875,3764.25,4391.625,5019,5646.375,6273.75,6901.125
24,1260,1890,2520,3150,3780,4410,5040,5670,6300,6930
24.1,1265.25,1897.875,2530.5,3163.125,3795.75,4428.375,5061,5693.625,6326.25,6958.875
24.2,1270.5,1905.75,2541,3176.25,3811.5,4446.75,5082,5717.25,6352.5,6987.75
24.3,1275.75,1913.625,2551.5,3189.375,3827.25,4465.125,5103,5740.875,6378.75,7016.625
24.4,1281,1921.5,2562,3202.5,3843,4483.5,5124,5764.5,6405,7045.5
24.5,1286.25,1929.375,2572.5,3215.625,3858.75,4501.875,5145,5788.125,6431.25,7074.375
24.6,1291.5,1937.25,2583,3228.75,3874.5,4520.25,5166,5811.75,6457.5,7103.25
