plant,Mr Carrot
variant_title,4.25x Fusion Mutation Mr Carrot ALL Damage Numbers
multiplier,4.25

kg,lvl1,lvl2,lvl3,lvl4,lvl5,lvl6,lvl7,lvl8,lvl9,lvl10
1.0,14875.0,22312.5,29750,37187.5,44625,52062.5,59500,66937.5,74375,81812.5
1.1,16362.5,24543.75,32725,40906.25,49087.5,57268.75,65450,73631.25,81812.5,89993.75
1.2,17850,26775,35700,44625,53550,62475,71400,80325,89250,98175
1.3,19337.5,29006.25,38675,48343.75,58012.5,67681.25,77350,87018.75,96687.5,106356.25
1.4,20825,31237.5,41650,52062.5,62475,72887.5,83300,93712.5,104125,114537.5
1.5,22312.5,33468.75,44625,55781.25,66937.5,78093.75,89250,100406.25,111562.5,122718.75
1.6,23800,35700,47600,59500,71400,83300,95200,107100,119000,130900
1.7,25287.5,37931.25,50575,63218.75,75862.5,88506.25,101150,113793.75,126437.5,139081.25
1.8,26775,40162.5,53550,66937.5,80325,93712.5,107100,120487.5,133875,147262.5
1.9,28262.5,42393.75,56525,70656.25,84787.5,98918.75,113050,127181.25,141312.5,155443.75
2,29750,44625,59500,74375,89250,104125,119000,133875,148750,163625
2.1,31237.5,46856.25,62475,78093.75,93712.5,109331.25,124950,140568.75,156187.5,171806.25
2.2,32725,49087.5,65450,81812.5,98175,114537.5,130900,147262.5,163625,179987.5
2.3,34212.5,51318.75,68425,85531.25,102637.5,119743.75,136850,153956.25,171062.5,188168.75
2.4,35700,53550,71400,89250,107100,124950,142800,160650,178500,196350
2.5,37187.5,55781.25,74375,92968.75,111562.5,130156.25,148750,167343.75,185937.5,204531.25
2.6,38675,58012.5,77350,96687.5,116025,135362.5,154700,174037.5,193375,212712.5
2.7,40162.5,60243.75,80325,100406.25,120487.5,140568.75,160650,180731.25,200812.5,220893.75
2.8,41650,62475,83300,104125,124950,145775,166600,187425,208250,229075
2.9,43137.5,64706.25,86275,107843.75,129412.5,150981.25,172550,194118.75,215687.5,237256.25
3,44625,66937.5,89250,111562.5,133875,156187.5,178500,200812.5,223125,245437.5
3.1,46112.5,69168.75,92225,115281.25,138337.5,161393.75,184450,207506.25,230562.5,253618.75
3.2,47600,71400,95200,119000,142800,166600,190400,214200,238000,261800
3.3,49087.5,73631.25,98175,122718.75,147262.5,171806.25,196350,220893.75,245437.5,269981.25
3.4,50575,75862.5,101150,126437.5,151725,177012.5,202300,227587.5,252875,278162.5
3.5,52062.5,78093.75,104125,130156.25,156187.5,182218.75,208250,234281.25,260312.5,286343.75
3.6,53550,80325,107100,133875,160650,187425,214200,240975,267750,294525
3.7,55037.5,82556.25,110075,137593.75,165112.5,192631.25,220150,247668.75,275187.5,302706.25
3.8,56525,84787.5,113050,141312.5,169575,197837.5,226100,254362.5,282625,310887.5
3.9,58012.5,87018.75,116025,145031.25,174037.5,203043.75,232050,261056.25,290062.5,319068.75
4,59500,89250,119000,148750,178500,208250,238000,267750,297500,327250
4.1,60987.5,91481.25,121975,152468.75,182962.5,213456.25,243950,274443.75,304937.5,335431.25
4.2,62475,93712.5,124950,156187.5,187425,218662.5,249900,281137.5,312375,343612.5
4.3,63962.5,95943.75,127925,159906.25,191887.5,223868.75,255850,287831.25,319812.5,351793.75
4.4,65450,98175,130900,163625,196350,229075,261800,294525,327250,359975
4.5,66937.5,100406.25,133875,167343.75,200812.5,234281.25,267750,301218.75,334687.5,368156.25
4.6,68425,102637.5,136850,171062.5,205275,239487.5,273700,307912.5,342125,376337.5
4.7,69912.5,104868.75,139825,174781.25,209737.5,244693.75,279650,314606.25,349562.5,384518.75
4.8,71400,107100,142800,178500,214200,249900,285600,321300,357000,392700
4.9,72887.5,109331.25,145775,182218.75,218662.5,255106.25,291550,327993.75,364437.5,400881.25
5,74375,111562.5,148750,185937.5,223125,260312.5,297500,334687.5,371875,409062.5
5.1,75862.5,113793.75,151725,189656.25,227587.5,265518.75,303450,341381.25,379312.5,417243.75
5.2,77350,116025,154700,193375,232050,270725,309400,348075,386750,425425
5.3,78837.5,118256.25,157675,197093.75,236512.5,275931.25,315350,354768.75,394187.5,433606.25
5.4,80325,120487.5,160650,200812.5,240975,281137.5,321300,361462.5,401625,441787.5
5.5,81812.5,122718.75,163625,204531.25,245437.5,286343.75,327250,368156.25,409062.5,449968.75
5.6,83300,124950,166600,208250,249900,291550,333200,374850,416500,458150
5.7,84787.5,127181.25,169575,211968.75,254362.5,296756.25,339150,381543.75,423937.5,466331.25
5.8,86275,129412.5,172550,215687.5,258825,301962.5,345100,388237.5,431375,474512.5
5.9,87762.5,131643.75,175525,219406.25,263287.5,307168.75,351050,394931.25,438812.5,482693.75
6,89250,133875,178500,223125,267750,312375,357000,401625,446250,490875
6.1,90737.5,136106.25,181475,226843.75,272212.5,317581.25,362950,408318.75,453687.5,499056.25
6.2,92225,138337.5,184450,230562.5,276675,322787.5,368900,415012.5,461125,507237.5
