plant,Starfruit
variant_title,5.25x Fusion Mutation Starfruit ALL Damage Numbers
multiplier,5.25

kg,lvl1,lvl2,lvl3,lvl4,lvl5,lvl6,lvl7,lvl8,lvl9,lvl10
1.0,48562.5,72843.75,97125,121406.25,145687.5,169968.75,194250,218531.25,242812.5,267093.75
1.1,53418.75,80128.125,106837.5,133546.875,160256.25,186965.625,213675,240384.375,267093.75,293803.125
1.2,58275,87412.5,116550,145687.5,174825,203962.5,233100,262237.5,291375,320512.5
1.3,63131.25,94696.875,126262.5,157828.125,189393.75,220959.375,252525,284090.625,315656.25,347221.875
1.4,67987.5,101981.25,135975,169968.75,203962.5,237956.25,271950,305943.75,339937.5,373931.25
1.5,72843.75,109265.625,145687.5,182109.375,218531.25,254953.125,291375,327796.875,364218.75,400640.625
1.6,77700,116550,155400,194250,233100,271950,310800,349650,388500,427350
1.7,82556.25,123834.375,165112.5,206390.625,247668.75,288946.875,330225,371503.125,412781.25,454059.375
1.8,87412.5,131118.75,174825,218531.25,262237.5,305943.75,349650,393356.25,437062.5,480768.75
1.9,92268.75,138403.125,184537.5,230671.875,276806.25,322940.625,369075,415209.375,461343.75,507478.125
2,97125,145687.5,194250,242812.5,291375,339937.5,388500,437062.5,485625,534187.5
2.1,101981.25,152971.875,203962.5,254953.125,305943.75,356934.375,407925,458915.625,509906.25,560896.875
2.2,106837.5,160256.25,213675,267093.75,320512.5,373931.25,427350,480768.75,534187.5,587606.25
2.3,111693.75,167540.625,223387.5,279234.375,335081.25,390928.125,446775,502621.875,558468.75,614315.625
2.4,116550,174825,233100,291375,349650,407925,466200,524475,582750,641025
2.5,121406.25,182109.375,242812.5,303515.625,364218.75,424921.875,485625,546328.125,607031.25,667734.375
2.6,126262.5,189393.75,252525,315656.25,378787.5,441918.75,505050,568181.25,631312.5,694443.75
2.7,131118.75,196678.125,262237.5,327796.875,393356.25,458915.625,524475,590034.375,655593.75,721153.125
2.8,135975,203962.5,271950,339937.5,407925,475912.5,543900,611887.5,679875,747862.5
2.9,140831.25,211246.875,281662.5,352078.125,422493.75,492909.375,563325,633740.625,704156.25,774571.875
3,145687.5,218531.25,291375,364218.75,437062.5,509906.25,582750,655593.75,728437.5,801281.25
3.1,150543.75,225815.625,301087.5,376359.375,451631.25,526903.125,602175,677446.875,752718.75,827990.625
3.2,155400,233100,310800,388500,466200,543900,621600,699300,777000,854700
3.3,160256.25,240384.375,320512.5,400640.625,480768.75,560896.875,641025,721153.125,801281.25,881409.375
3.4,165112.5,247668.75,330225,412781.25,495337.5,577893.75,660450,743006.25,825562.5,908118.75
3.5,169968.75,254953.125,339937.5,424921.875,509906.25,594890.625,679875,764859.375,849843.75,934828.125
3.6,174825,262237.5,349650,437062.5,524475,611887.5,699300,786712.5,874125,961537.5
3.7,179681.25,269521.875,359362.5,449203.125,539043.75,628884.375,718725,808565.625,898406.25,988246.875
3.8,184537.5,276806.25,369075,461343.75,553612.5,645881.25,738150,830418.75,922687.5,1014956.25
3.9,189393.75,284090.625,378787.5,473484.375,568181.25,662878.125,757575,852271.875,946968.75,1041665.625
4,194250,291375,388500,485625,582750,679875,777000,874125,971250,1068375
4.1,199106.25,298659.375,398212.5,497765.625,597318.75,696871.875,796425,895978.125,995531.25,1095084.375
4.2,203962.5,305943.75,407925,509906.25,611887.5,713868.75,815850,917831.25,1019812.5,1121793.75
4.3,208818.75,313228.125,417637.5,522046.875,626456.25,730865.625,835275,939684.375,1044093.75,1148503.125
4.4,213675,320512.5,427350,534187.5,641025,747862.5,854700,961537.5,1068375,1175212.5
4.5,218531.25,327796.875,437062.5,546328.125,655593.75,764859.375,874125,983390.625,1092656.25,1201921.875
4.6,223387.5,335081.25,446775,558468.75,670162.5,781856.25,893550,1005243.75,1116937.5,1228631.25
4.7,228243.75,342365.625,456487.5,570609.375,684731.25,798853.125,912975,1027096.875,1141218.75,1255340.625
4.8,233100,349650,466200,582750,699300,815850,932400,1048950,1165500,1282050
4.9,237956.25,356934.375,475912.5,594890.625,713868.75,832846.875,951825,1070803.125,1189781.25,1308759.375
5,242812.5,364218.75,485625,607031.25,728437.5,849843.75,971250,1092656.25,1214062.5,1335468.75
5.1,247668.75,371503.125,495337.5,619171.875,743006.25,866840.625,990675,1114509.375,1238343.75,1362178.125
5.2,252525,378787.5,505050,631312.5,757575,883837.5,1010100,1136362.5,1262625,1388887.5
5.3,257381.25,386071.875,514762.5,643453.125,772143.75,900834.375,1029525,1158215.625,1286906.25,1415596.875
5.4,262237.5,393356.25,524475,655593.75,786712.5,917831.25,1048950,1180068.75,1311187.5,1442306.25
5.5,267093.75,400640.625,534187.5,667734.375,801281.25,934828.125,1068375,1201921.875,1335468.75,1469015.625
5.6,271950,407925,543900,679875,815850,951825,1087800,1223775,1359750,1495725
