plant,Grape
variant_title,6.25x Fusion Mutation Grape ALL Damage Numbers
multiplier,6.25

kg,lvl1,lvl2,lvl3,lvl4,lvl5,lvl6,lvl7,lvl8,lvl9,lvl10
1.0,9375,14062.5,18750,23437.5,28125,32812.5,37500,42187.5,46875,51562.5
1.1,10312.5,15468.75,20625,25781.25,30937.5,36093.75,41250,46406.25,51562.5,56718.75
1.2,11250,16875,22500,28125,33750,39375,45000,50625,56250,61875
1.3,12187.5,18281.25,24375,30468.75,36562.5,42656.25,48750,54843.75,60937.5,67031.25
1.4,13125,19687.5,26250,32812.5,39375,45937.5,52500,59062.5,65625,72187.5
1.5,14062.5,21093.75,28125,35156.25,42187.5,49218.75,56250,63281.25,70312.5,77343.75
1.6,15000,22500,30000,37500,45000,52500,60000,67500,75000,82500
1.7,15937.5,23906.25,31875,39843.75,47812.5,55781.25,63750,71718.75,79687.5,87656.25
1.8,16875,25312.5,33750,42187.5,50625,59062.5,67500,75937.5,84375,92812.5
1.9,17812.5,26718.75,35625,44531.25,53437.5,62343.75,71250,80156.25,89062.5,97968.75
2,18750,28125,37500,46875,56250,65625,75000,84375,93750,103125
2.1,19687.5,29531.25,39375,49218.75,59062.5,68906.25,78750,88593.75,98437.5,108281.25
2.2,20625,30937.5,41250,51562.5,61875,72187.5,82500,92812.5,103125,113437.5
2.3,21562.5,32343.75,43125,53906.25,64687.5,75468.75,86250,97031.25,107812.5,118593.75
2.4,22500,33750,45000,56250,67500,78750,90000,101250,112500,123750
2.5,23437.5,35156.25,46875,58593.75,70312.5,82031.25,93750,105468.75,117187.5,128906.25
2.6,24375,36562.5,48750,60937.5,73125,85312.5,97500,109687.5,121875,134062.5
2.7,25312.5,37968.75,50625,63281.25,75937.5,88593.75,101250,113906.25,126562.5,139218.75
2.8,26250,39375,52500,65625,78750,91875,105000,118125,131250,144375
2.9,27187.5,40781.25,54375,67968.75,81562.5,95156.25,108750,122343.75,135937.5,149531.25
3,28125,42187.5,56250,70312.5,84375,98437.5,112500,126562.5,140625,154687.5
3.1,29062.5,43593.75,58125,72656.25,87187.5,101718.75,116250,130781.25,145312.5,159843.75
3.2,30000,45000,60000,75000,90000,105000,120000,135000,150000,165000
3.3,30937.5,46406.25,61875,77343.75,92812.5,108281.25,123750,139218.75,154687.5,170156.25
3.4,31875,47812.5,63750,79687.5,95625,111562.5,127500,143437.5,159375,175312.5
3.5,32812.5,49218.75,65625,82031.25,98437.5,114843.75,131250,147656.25,164062.5,180468.75
3.6,33750,50625,67500,84375,101250,118125,135000,151875,168750,185625
