plant,Shroombino
variant_title,6.25x Fusion Mutation Shroombino ALL Damage Numbers
multiplier,6.25

kg,lvl1,lvl2,lvl3,lvl4,lvl5,lvl6,lvl7,lvl8,lvl9,lvl10
1.0,39062.5,58593.75,78125,97656.25,117187.5,136718.75,156250,175781.25,195312.5,214843.75
1.1,42968.75,64453.125,85937.5,107421.875,128906.25,150390.625,171875,193359.375,214843.75,236328.125
1.2,46875,70312.5,93750,117187.5,140625,164062.5,187500,210937.5,234375,257812.5
1.3,50781.25,76171.875,101562.5,126953.125,152343.75,177734.375,203125,228515.625,253906.25,279296.875
1.4,54687.5,82031.25,109375,136718.75,164062.5,191406.25,218750,246093.75,273437.5,300781.25
1.5,58593.75,87890.625,117187.5,146484.375,175781.25,205078.125,234375,263671.875,292968.75,322265.625
1.6,62500,93750,125000,156250,187500,218750,250000,281250,312500,343750
1.7,66406.25,99609.375,132812.5,166015.625,199218.75,232421.875,265625,298828.125,332031.25,365234.375
1.8,70312.5,105468.75,140625,175781.25,210937.5,246093.75,281250,316406.25,351562.5,386718.75
1.9,74218.75,111328.125,148437.5,185546.875,222656.25,259765.625,296875,333984.375,371093.75,408203.125
2,78125,117187.5,156250,195312.5,234375,273437.5,312500,351562.5,390625,429687.5
2.1,82031.25,123046.875,164062.5,205078.125,246093.75,287109.375,328125,369140.625,410156.25,451171.875
2.2,85937.5,128906.25,171875,214843.75,257812.5,300781.25,343750,386718.75,429687.5,472656.25
2.3,89843.75,134765.625,179687.5,224609.375,269531.25,314453.125,359375,404296.875,449218.75,494140.625
2.4,93750,140625,187500,234375,281250,328125,375000,421875,468750,515625
2.5,97656.25,146484.375,195312.5,244140.625,292968.75,341796.875,390625,439453.125,488281.25,537109.375
2.6,101562.5,152343.75,203125,253906.25,304687.5,355468.75,406250,457031.25,507812.5,558593.75
2.7,105468.75,158203.125,210937.5,263671.875,316406.25,369140.625,421875,474609.375,527343.75,580078.125
2.8,109375,164062.5,218750,273437.5,328125,382812.5,437500,492187.5,546875,601562.5
2.9,113281.25,169921.875,226562.5,283203.125,339843.75,396484.375,453125,509765.625,566406.25,623046.875
3,117187.5,175781.25,234375,292968.75,351562.5,410156.25,468750,527343.75,585937.5,644531.25
3.1,121093.75,181640.625,242187.5,302734.375,363281.25,423828.125,484375,544921.875,605468.75,666015.625
3.2,125000,187500,250000,312500,375000,437500,500000,562500,625000,687500
3.3,128906.25,193359.375,257812.5,322265.625,386718.75,451171.875,515625,580078.125,644531.25,708984.375
3.4,132812.5,199218.75,265625,332031.25,398437.5,464843.75,531250,597656.25,664062.5,730468.75
3.5,136718.75,205078.125,273437.5,341796.875,410156.25,478515.625,546875,615234.375,683593.75,751953.125
3.6,140625,210937.5,281250,351562.5,421875,492187.5,562500,632812.5,703125,773437.5
3.7,144531.25,216796.875,289062.5,361328.125,433593.75,505859.375,578125,650390.625,722656.25,794921.875
3.8,148437.5,222656.25,296875,371093.75,445312.5,519531.25,593750,667968.75,742187.5,816406.25
3.9,152343.75,228515.625,304687.5,380859.375,457031.25,533203.125,609375,685546.875,761718.75,837890.625
4,156250,234375,312500,390625,468750,546875,625000,703125,781250,859375
4.1,160156.25,240234.375,320312.5,400390.625,480468.75,560546.875,640625,720703.125,800781.25,880859.375
4.2,164062.5,246093.75,328125,410156.25,492187.5,574218.75,656250,738281.25,820312.5,902343.75
4.3,167968.75,251953.125,335937.5,419921.875,503906.25,587890.625,671875,755859.375,839843.75,923828.125
4.4,171875,257812.5,343750,429687.5,515625,601562.5,687500,773437.5,859375,945312.5
4.5,175781.25,263671.875,351562.5,439453.125,527343.75,615234.375,703125,791015.625,878906.25,966796.875
4.6,179687.5,269531.25,359375,449218.75,539062.5,628906.25,718750,808593.75,898437.5,988281.25
4.7,183593.75,275390.625,367187.5,458984.375,550781.25,642578.125,734375,826171.875,917968.75,1009765.625
4.8,187500,281250,375000,468750,562500,656250,750000,843750,937500,1031250
4.9,191406.25,287109.375,382812.5,478515.625,574218.75,669921.875,765625,861328.125,957031.25,1052734.375
5,195312.5,292968.75,390625,488281.25,585937.5,683593.75,781250,878906.25,976562.5,1074218.75
5.1,199218.75,298828.125,398437.5,498046.875,597656.25,697265.625,796875,896484.375,996093.75,1095703.125
5.2,203125,304687.5,406250,507812.5,609375,710937.5,812500,914062.5,1015625,1117187.5
5.3,207031.25,310546.875,414062.5,517578.125,621093.75,724609.375,828125,931640.625,1035156.25,1138671.875
5.4,210937.5,316406.25,421875,527343.75,632812.5,738281.25,843750,949218.75,1054687.5,1160156.25
5.5,214843.75,322265.625,429687.5,537109.375,644531.25,751953.125,859375,966796.875,1074218.75,1181640.625
5.6,218750,328125,437500,546875,656250,765625,875000,984375,1093750,1203125
5.7,222656.25,333984.375,445312.5,556640.625,667968.75,779296.875,890625,1001953.125,1113281.25,1224609.375
5.8,226562.5,339843.75,453125,566406.25,679687.5,792968.75,906250,1019531.25,1132812.5,1246093.75
5.9,230468.75,345703.125,460937.5,576171.875,691406.25,806640.625,921875,1037109.375,1152343.75,1267578.125
6,234375,351562.5,468750,585937.5,703125,820312.5,937500,1054687.5,1171875,1289062.5
6.1,238281.25,357421.875,476562.5,595703.125,714843.75,833984.375,953125,1072265.625,1191406.25,1310546.875
6.2,242187.5,363281.25,484375,605468.75,726562.5,847656.25,968750,1089843.75,1210937.5,1332031.25
6.3,246093.75,369140.625,492187.5,615234.375,738281.25,861328.125,984375,1107421.875,1230468.75,1353515.625
