plant,Cactus
variant_title,6.25x Fusion Mutation Cactus ALL Damage Numbers
multiplier,6.25

kg,lvl1,lvl2,lvl3,lvl4,lvl5,lvl6,lvl7,lvl8,lvl9,lvl10
1.0,62.5,93.75,125,156.25,187.5,218.75,250,281.25,312.5,343.75
1.1,68.75,103.125,137.5,171.875,206.25,240.625,275,309.375,343.75,378.125
1.2,75,112.5,150,187.5,225,262.5,300,337.5,375,412.5
1.3,81.25,121.875,162.5,203.125,243.75,284.375,325,365.625,406.25,446.875
1.4,87.5,131.25,175,218.75,262.5,306.25,350,393.75,437.5,481.25
1.5,93.75,140.625,187.5,234.375,281.25,328.125,375,421.875,468.75,515.625
1.6,100,150,200,250,300,350,400,450,500,550
1.7,106.25,159.375,212.5,265.625,318.75,371.875,425,478.125,531.25,584.375
1.8,112.5,168.75,225,281.25,337.5,393.75,450,506.25,562.5,618.75
1.9,118.75,178.125,237.5,296.875,356.25,415.625,475,534.375,593.75,653.125
2,125,187.5,250,312.5,375,437.5,500,562.5,625,687.5
2.1,131.25,196.875,262.5,328.125,393.75,459.375,525,590.625,656.25,721.875
2.2,137.5,206.25,275,343.75,412.5,481.25,550,618.75,687.5,756.25
2.3,143.75,215.625,287.5,359.375,431.25,503.125,575,646.875,718.75,790.625
2.4,150,225,300,375,450,525,600,675,750,825
2.5,156.25,234.375,312.5,390.625,468.75,546.875,625,703.125,781.25,859.375
2.6,162.5,243.75,325,406.25,487.5,568.75,650,731.25,812.5,893.75
2.7,168.75,253.125,337.5,421.875,506.25,590.625,675,759.375,843.75,928.125
2.8,175,262.5,350,437.5,525,612.5,700,787.5,875,962.5
2.9,181.25,271.875,362.5,453.125,543.75,634.375,725,815.625,906.25,996.875
3,187.5,281.25,375,468.75,562.5,656.25,750,843.75,937.5,1031.25
3.1,193.75,290.625,387.5,484.375,581.25,678.125,775,871.875,968.75,1065.625
3.2,200,300,400,500,600,700,800,900,1000,1100
3.3,206.25,309.375,412.5,515.625,618.75,721.875,825,928.125,1031.25,1134.375
3.4,212.5,318.75,425,531.25,637.5,743.75,850,956.25,1062.5,1168.75
3.5,218.75,328.125,437.5,546.875,656.25,765.625,875,984.375,1093.75,1203.125
3.6,225,337.5,450,562.5,675,787.5,900,1012.5,1125,1237.5
3.7,231.25,346.875,462.5,578.125,693.75,809.375,925,1040.625,1156.25,1271.875
3.8,237.5,356.25,475,593.75,712.5,831.25,950,1068.75,1187.5,1306.25
3.9,243.75,365.625,487.5,609.375,731.25,853.125,975,1096.875,1218.75,1340.625
4,250,375,500,625,750,875,1000,1125,1250,1375
4.1,256.25,384.375,512.5,640.625,768.75,896.875,1025,1153.125,1281.25,1409.375
4.2,262.5,393.75,525,656.25,787.5,918.75,1050,1181.25,1312.5,1443.75
4.3,268.75,403.125,537.5,671.875,806.25,940.625,1075,1209.375,1343.75,1478.125
4.4,275,412.5,550,687.5,825,962.5,1100,1237.5,1375,1512.5
4.5,281.25,421.875,562.5,703.125,843.75,984.375,1125,1265.625,1406.25,1546.875
4.6,287.5,431.25,575,718.75,862.5,1006.25,1150,1293.75,1437.5,1581.25
4.7,293.75,440.625,587.5,734.375,881.25,1028.125,1175,1321.875,1468.75,1615.625
4.8,300,450,600,750,900,1050,1200,1350,1500,1650
4.9,306.25,459.375,612.5,765.625,918.75,1071.875,1225,1378.125,1531.25,1684.375
5,312.5,468.75,625,781.25,937.5,1093.75,1250,1406.25,1562.5,1718.75
5.1,318.75,478.125,637.5,796.875,956.25,1115.625,1275,1434.375,1593.75,1753.125
5.2,325,487.5,650,812.5,975,1137.5,1300,1462.5,1625,1787.5
5.3,331.25,496.875,662.5,828.125,993.75,1159.375,1325,1490.625,1656.25,1821.875
5.4,337.5,506.25,675,843.75,1012.5,1181.25,1350,1518.75,1687.5,1856.25
5.5,343.75,515.625,687.5,859.375,1031.25,1203.125,1375,1546.875,1718.75,1890.625
5.6,350,525,700,875,1050,1225,1400,1575,1750,1925
5.7,356.25,534.375,712.5,890.625,1068.75,1246.875,1425,1603.125,1781.25,1959.375
5.8,362.5,543.75,725,906.25,1087.5,1268.75,1450,1631.25,1812.5,1993.75
5.9,368.75,553.125,737.5,921.875,1106.25,1290.625,1475,1659.375,1843.75,2028.125
6,375,562.5,750,937.5,1125,1312.5,1500,1687.5,1875,2062.5
6.1,381.25,571.875,762.5,953.125,1143.75,1334.375,1525,1715.625,1906.25,2096.875
6.2,387.5,581.25,775,968.75,1162.5,1356.25,1550,1743.75,1937.5,2131.25
6.3,393.75,590.625,787.5,984.375,1181.25,1378.125,1575,1771.875,1968.75,2165.625
6.4,400,600,800,1000,1200,1400,1600,1800,2000,2200
6.5,406.25,609.375,812.5,1015.625,1218.75,1421.875,1625,1828.125,2031.25,2234.375
6.6,412.5,618.75,825,1031.25,1237.5,1443.75,1650,1856.25,2062.5,2268.75
6.7,418.75,628.125,837.5,1046.875,1256.25,1465.625,1675,1884.375,2093.75,2303.125
6.8,425,637.5,850,1062.5,1275,1487.5,1700,1912.5,2125,2337.5
6.9,431.25,646.875,862.5,1078.125,1293.75,1509.375,1725,1940.625,2156.25,2371.875
7,437.5,656.25,875,1093.75,1312.5,1531.25,1750,1968.75,2187.5,2406.25
7.1,443.75,665.625,887.5,1109.375,1331.25,1553.125,1775,1996.875,2218.75,2440.625
7.2,450,675,900,1125,1350,1575,1800,2025,2250,2475
7.3,456.25,684.375,912.5,1140.625,1368.75,1596.875,1825,2053.125,2281.25,2509.375
7.4,462.5,693.75,925,1156.25,1387.5,1618.75,1850,2081.25,2312.5,2543.75
7.5,468.75,703.125,937.5,1171.875,1406.25,1640.625,1875,2109.375,2343.75,2578.125
7.6,475,712.5,950,1187.5,1425,1662.5,1900,2137.5,2375,2612.5
7.7,481.25,721.875,962.5,1203.125,1443.75,1684.375,1925,2165.625,2406.25,2646.875
7.8,487.5,731.25,975,1218.75,1462.5,1706.25,1950,2193.75,2437.5,2681.25
7.9,493.75,740.625,987.5,1234.375,1481.25,1728.125,1975,2221.875,2468.75,2715.625
8,500,750,1000,1250,1500,1750,2000,2250,2500,2750
8.1,506.25,759.375,1012.5,1265.625,1518.75,1771.875,2025,2278.125,2531.25,2784.375
8.2,512.5,768.75,1025,1281.25,1537.5,1793.75,2050,2306.25,2562.5,2818.75
8.3,518.75,778.125,1037.5,1296.875,1556.25,1815.625,2075,2334.375,2593.75,2853.125
8.4,525,787.5,1050,1312.5,1575,1837.5,2100,2362.5,2625,2887.5
8.5,531.25,796.875,1062.5,1328.125,1593.75,1859.375,2125,2390.625,2656.25,2921.875
8.6,537.5,806.25,1075,1343.75,1612.5,1881.25,2150,2418.75,2687.5,2956.25
8.7,543.75,815.625,1087.5,1359.375,1631.25,1903.125,2175,2446.875,2718.75,2990.625
8.8,550,825,1100,1375,1650,1925,2200,2475,2750,3025
8.9,556.25,834.375,1112.5,1390.625,1668.75,1946.875,2225,2503.125,2781.25,3059.375
9,562.5,843.75,1125,1406.25,1687.5,1968.75,2250,2531.25,2812.5,3093.75
9.1,568.75,853.125,1137.5,1421.875,1706.25,1990.625,2275,2559.375,2843.75,3128.125
9.2,575,862.5,1150,1437.5,1725,2012.5,2300,2587.5,2875,3162.5
9.3,581.25,871.875,1162.5,1453.125,1743.75,2034.375,2325,2615.625,2906.25,3196.875
9.4,587.5,881.25,1175,1468.75,1762.5,2056.25,2350,2643.75,2937.5,3231.25
9.5,593.75,890.625,1187.5,1484.375,1781.25,2078.125,2375,2671.875,2968.75,3265.625
9.6,600,900,1200,1500,1800,2100,2400,2700,3000,3300
9.7,606.25,909.375,1212.5,1515.625,1818.75,2121.875,2425,2728.125,3031.25,3334.375
9.8,612.5,918.75,1225,1531.25,1837.5,2143.75,2450,2756.25,3062.5,3368.75
9.9,618.75,928.125,1237.5,1546.875,1856.25,2165.625,2475,2784.375,3093.75,3403.125
10,625,937.5,1250,1562.5,1875,2187.5,2500,2812.5,3125,3437.5
10.1,631.25,946.875,1262.5,1578.125,1893.75,2209.375,2525,2840.625,3156.25,3471.875
10.2,637.5,956.25,1275,1593.75,1912.5,2231.25,2550,2868.75,3187.5,3506.25
10.3,643.75,965.625,1287.5,1609.375,1931.25,2253.125,2575,2896.875,3218.75,3540.625
10.4,650,975,1300,1625,1950,2275,2600,2925,3250,3575
10.5,656.25,984.375,1312.5,1640.625,1968.75,2296.875,2625,2953.125,3281.25,3609.375
10.6,662.5,993.75,1325,1656.25,1987.5,2318.75,2650,2981.25,3312.5,3643.75
10.7,668.75,1003.125,1337.5,1671.875,2006.25,2340.625,2675,3009.375,3343.75,3678.125
10.8,675,1012.5,1350,1687.5,2025,2362.5,2700,3037.5,3375,3712.5
10.9,681.25,1021.875,1362.5,1703.125,2043.75,2384.375,2725,3065.625,3406.25,3746.875
11,687.5,1031.25,1375,1718.75,2062.5,2406.25,2750,3093.75,3437.5,3781.25
11.1,693.75,1040.625,1387.5,1734.375,2081.25,2428.125,2775,3121.875,3468.75,3815.625
11.2,700,1050,1400,1750,2100,2450,2800,3150,3500,3850
11.3,706.25,1059.375,1412.5,1765.625,2118.75,2471.875,2825,3178.125,3531.25,3884.375
11.4,712.5,1068.75,1425,1781.25,2137.5,2493.75,2850,3206.25,3562.5,3918.75
11.5,718.75,1078.125,1437.5,1796.875,2156.25,2515.625,2875,3234.375,3593.75,3953.125
11.6,725,1087.5,1450,1812.5,2175,2537.5,2900,3262.5,3625,3987.5
11.7,731.25,1096.875,1462.5,1828.125,2193.75,2559.375,2925,3290.625,3656.25,4021.875
11.8,737.5,1106.25,1475,1843.75,2212.5,2581.25,2950,3318.75,3687.5,4056.25
